Time,Value,Error
0s,15393.5,0.0001
2.7h,15373.0,0.0001
24h,15217.2,0.0001
11.6d,13472.4,0.0001
30d,10896.4,9.999999999999999e-05
10y,8.94395e-15,0.0001
