Time,Value,Error
0s,0.000105397,0.0009
2.7h,9.98932e-05,0.0009
24h,6.63118e-05,0.0009
11.6d,4.93976e-07,0.0009
30d,9.67708e-11,0.0009
10y,0.0,0.0
