Time,Value,Error
0s,0.00568851,0.0001
2.7h,0.00269891,0.0001
24h,9.06318e-06,0.0001
11.6d,2.36593e-35,0.0001
30d,6.65972e-87,0.0001
10y,0.0,0.0
