Time,User,Value,Error
0s,-1064405.0,1703.9589505305,0.4847058076813192
2.7h,-1064405.0,1443.9944794023,0.48471117173013456
24h,-1064405.0,534.13379789256,0.4847462222648053
11.6d,-1064405.0,26.537312337534143,0.586494467152078
30d,-1064405.0,24.048560228374257,0.587147937065268
10y,-1064405.0,2.2384302837600725,0.36558276764639774
