Time,Value,Error
0s,1.0676912e-12,0.00811622302488347
2.7h,1.0465913e-12,0.008116223347507327
24h,8.985656999999999e-13,0.008116223255070755
11.6d,1.4507556e-13,0.008116223248926637
30d,6.0473600000000005e-15,0.008116223004259116
10y,0.0,
