Time,Value,Error
0s,3.9381073e-12,0.17970895915340449
2.7h,3.9354928e-12,0.17970895915340449
24h,3.9156093e-12,0.17970895915340449
11.6d,3.6854397e-12,0.17970895915340449
30d,3.3162177999999997e-12,0.17970895915340449
10y,3.3411582000000003e-21,0.17970895915340449
