Time,Value,Error
0s,3.4089803540000004e-13,0.772343090860532
2.7h,3.4088300789999997e-13,0.772343090860532
24h,3.407757927e-13,0.772343090860532
11.6d,3.3948022440000003e-13,0.772343090860532
30d,3.3723577288999996e-13,0.772343090860532
10y,9.174183310999999e-14,0.772343090860532
