Time,Value,Error
0s,6.29187e-05,0.0001
2.7h,5.12501e-05,0.0001
24h,1.82773e-05,0.0001
11.6d,1.47744e-06,0.0001
30d,1.41223e-06,0.0001
10y,6.57243e-10,0.0001
