User,Time,Value,Error
-74183.0,24h,0.000380837,0.5201
-74183.0,11.6d,0.000357264,0.5201
-74183.0,30d,0.000319619,0.5201
-74183.0,10y,1.03604e-13,0.5201
-74184.0,0s,0.00245605,0.1412
-74184.0,2.7h,0.00245141,0.1412
-74184.0,24h,0.00241621,0.1412
-74184.0,11.6d,0.00203248,0.1412
-74184.0,30d,0.00150364,0.1412
-74184.0,10y,3.11512e-29,0.1412
-74186.0,0s,201.537,0.0001
-74186.0,2.7h,185.906,0.0001
-74186.0,24h,100.33,0.0001
-74186.0,11.6d,0.0628486,0.0001
-74186.0,30d,1.64683e-07,0.0001
-74186.0,10y,0.0,0.0
-82204.0,0s,0.0,0.0
-82204.0,2.7h,0.0,0.0
-82204.0,24h,0.0,0.0
-82204.0,11.6d,0.0,0.0
-82204.0,30d,0.0,0.0
-82204.0,10y,0.0,0.0
-82206.0,0s,0.0,0.0
-82206.0,2.7h,0.0,0.0
-82206.0,24h,0.0,0.0
-82206.0,11.6d,0.0,0.0
-82206.0,30d,0.0,0.0
-82206.0,10y,0.0,0.0
