Time,Value,Error
0s,7.50713889077e-10,0.0002693011513463843
2.7h,7.504729438399999e-10,0.0002693011764003541
24h,7.48633542026e-10,0.000269301175048075
11.6d,7.26983874684e-10,0.00026930115864185893
30d,6.907448659570001e-10,0.00026930118777139257
10y,3.02949670657e-14,0.0002693011742050107
