Cells,Value,Error
3.43,0.00031692,0.0012
10.32,6.48722e-05,0.0026
17.15,1.77904e-05,0.0039
23.95,5.56415e-06,0.0051
30.8,1.92468e-06,0.0065
41.85,4.21886e-07,0.0096
46.85,1.8145e-07,0.0106
53.8,6.34861e-08,0.0132
60.55,2.36857e-08,0.0154
67.4,8.76207e-09,0.0192
74.4,3.10775e-09,0.0217
81.1,1.14947e-09,0.0252
87.75,4.50704e-10,0.0281
92.15,2.31026e-10,0.0292
