Cells,Value,Error
3.43,8.16241e-05,0.001
10.32,1.32318e-05,0.0024
17.15,3.16273e-06,0.004
23.95,9.14352e-07,0.0057
30.8,2.96027e-07,0.0074
41.85,6.01769e-08,0.0111
46.85,2.49565e-08,0.013
53.8,8.7313e-09,0.0162
60.55,3.1691e-09,0.0196
67.4,1.14073e-09,0.0249
74.4,4.0103e-10,0.029
81.1,1.47688e-10,0.033
87.75,5.61782e-11,0.0391
92.15,2.88724e-11,0.0405
