Cells,Value,Error
1,1.414794665761176e-05,0.00019920536727758014
2,5.771048939443248e-06,0.0002788263402698704
3,2.7156822445800677e-06,0.000352340538623591
4,1.45604340423959e-06,0.00044645747270541527
5,6.066665306041762e-07,0.0005488716938716333
6,2.402107314575968e-07,0.0005786969840189936
7,1.2166991025811052e-07,0.0007844005209760053
8,4.671340815900342e-08,0.0006451585153562758
9,1.6893260323128565e-08,0.0004884396731823688
10,7.072158268673299e-09,0.0005615779068460833
