Cells,Value,Error
1,6.649811259227717e-06,0.00038920805485472205
2,2.0213188301321002e-06,0.0007108439231162749
3,8.828307357346778e-07,0.0011587607416186651
4,4.893804202612344e-07,0.0014528095610955721
5,9.156343169073767e-08,0.002045611384345752
6,2.2946515066387532e-08,0.003911274939227665
7,9.229350786324607e-09,0.005976085820882915
8,1.6240434705906666e-09,0.009386655855313284
9,3.7149480994368353e-10,0.00812522996871157
10,1.3375284652421742e-10,0.011043186225880741
