Cor A,Value,Error
830.0,2.4059e-07,0.000464536
833.26,3.78374e-07,0.00065474
836.52,3.79374e-07,0.000656738
839.78,3.80301e-07,0.00065466
843.04,3.8152e-07,0.000680148
846.29,3.82725e-07,0.00066591
849.55,3.84125e-07,0.000668679
852.81,3.49425e-07,0.000412606
856.07,2.3374e-07,0.000469802
859.33,1.79211e-07,0.000492789
862.59,1.44358e-07,0.000519936
865.85,1.21165e-07,0.000523672
869.11,1.01133e-07,0.000548019
872.37,8.4444e-08,0.000580069
875.63,7.06039e-08,0.000617799
878.88,5.91272e-08,0.000660176
882.14,4.97249e-08,0.000707751
885.4,4.20708e-08,0.000758738
888.66,3.57994e-08,0.00081294
891.92,3.0602e-08,0.000873606
895.18,2.56656e-08,0.000852688
898.44,2.1871e-08,0.000809615
901.7,1.93445e-08,0.000828629
904.96,1.72185e-08,0.000851885
908.22,1.53695e-08,0.000877168
911.47,1.37686e-08,0.00090429
914.73,1.23655e-08,0.000932081
917.99,1.11721e-08,0.000960782
921.25,1.02455e-08,0.000988935
924.51,9.54852e-09,0.00100325
927.77,8.89748e-09,0.00102024
931.03,8.30045e-09,0.00103938
934.29,7.75438e-09,0.00105877
937.55,7.25348e-09,0.00107862
940.81,6.7997e-09,0.00109859
944.06,6.39347e-09,0.00111842
947.32,5.96178e-09,0.00110562
950.58,4.77133e-09,0.00106918
953.84,4.64994e-09,0.00110942
957.1,6.08419e-09,0.00115616
960.36,6.06832e-09,0.0011317
963.62,4.9326e-09,0.00112842
966.88,3.55991e-09,0.00113223
970.14,2.43439e-09,0.0011416
973.39,1.63313e-09,0.00115679
976.65,1.09202e-09,0.00117759
979.91,7.33812e-10,0.00120289
983.17,4.97959e-10,0.00123212
986.43,3.4083e-10,0.00126433
989.69,2.34806e-10,0.00129767
992.95,1.50371e-10,0.00133788
996.21,9.59512e-11,0.00138698
999.47,6.16855e-11,0.00144366
1002.73,3.98363e-11,0.00150773
1005.98,2.55796e-11,0.00157858
1009.24,1.6495e-11,0.00165227
1012.5,1.07059e-11,0.00172658
1015.76,7.03639e-12,0.00180049
1019.02,4.69778e-12,0.00187443
1022.28,3.14788e-12,0.00195433
1025.54,2.37695e-12,0.00201996
1028.8,1.77873e-12,0.0020651
1032.06,1.34336e-12,0.00208948
1035.32,1.00921e-12,0.00211231
1038.57,7.27797e-13,0.0021348
1041.83,5.14651e-13,0.00215891
1045.09,4.07028e-13,0.00217275
1048.35,3.23925e-13,0.00218332
1051.61,2.44352e-13,0.00218941
1054.87,1.67654e-13,0.00219643
1058.13,9.90284e-14,0.00221624
1061.39,5.95456e-14,0.00225769
1064.65,3.6174e-14,0.00231878
1067.91,2.21624e-14,0.00239629
1071.16,1.36657e-14,0.00248594
1074.42,8.45045e-15,0.00257863
1077.68,5.27987e-15,0.00264634
1080.94,2.70942e-15,0.00267502
1084.2,1.21221e-15,0.00268318
