Cells,Energy,Value,Error
376.9,0.1,4.61695e+16,0.0055
376.9,20.0,6.53448e+16,0.0055
1304.57,0.1,6614270000000000.0,0.0055
1304.57,20.0,9475020000000000.0,0.005
