Cells,Energy,Value,Error
291.97,0.297211,3041.65,0.0332
291.97,0.298491,1381.07,0.0464
291.97,0.301974,4042.77,0.0292
291.97,0.333733,26632.9,0.0177
291.97,0.368832,25412.5,0.0183
291.97,0.387742,11350.1,0.0216
291.97,0.407622,8418.47,0.0228
291.97,0.450492,16112.8,0.0201
291.97,0.497871,19479.4,0.0201
291.97,0.523397,9727.74,0.0239
291.97,0.550232,9080.19,0.0241
291.97,0.578443,9936.42,0.0239
291.97,0.608101,9949.64,0.0254
291.97,0.639279,8023.37,0.0273
291.97,0.672055,7190.41,0.0278
291.97,0.706512,6104.58,0.0301
291.97,0.742736,5319.84,0.0315
291.97,0.780817,4110.82,0.0339
291.97,0.82085,3893.25,0.0349
291.97,0.862936,3373.45,0.0374
291.97,0.90718,2768.82,0.0394
291.97,0.961672,3345.0,0.0405
291.97,1.00259,1636.27,0.0481
291.97,1.10803,4281.42,0.0371
291.97,1.16484,2099.88,0.0472
291.97,1.22456,2130.33,0.0491
291.97,1.28735,1719.55,0.0508
291.97,1.35335,1653.14,0.0504
291.97,1.42274,1692.23,0.0537
291.97,1.49569,1367.63,0.0583
291.97,1.57237,1211.74,0.0603
291.97,1.65299,1195.05,0.0661
291.97,1.73774,1200.67,0.0608
291.97,1.82684,1098.31,0.0634
291.97,1.9205,912.648,0.0722
291.97,2.01897,843.689,0.0746
291.97,2.12248,727.529,0.0748
291.97,2.2313,667.195,0.0771
291.97,2.30693,396.821,0.0933
291.97,2.3457,201.045,0.1255
291.97,2.36533,142.704,0.1594
291.97,2.38513,115.473,0.1536
291.97,2.46597,383.704,0.0958
291.97,2.5924,510.9,0.088
291.97,2.72532,490.321,0.0872
291.97,2.86505,543.659,0.0893
291.97,3.01194,427.545,0.0953
291.97,3.16637,494.842,0.0915
291.97,3.32871,409.847,0.1005
291.97,3.67879,573.612,0.0842
291.97,4.0657,604.445,0.0844
291.97,4.49329,532.584,0.0923
291.97,4.72367,249.779,0.1152
291.97,4.96585,264.875,0.1263
291.97,5.22046,193.506,0.1366
291.97,5.48812,273.714,0.1232
291.97,5.7695,256.263,0.1367
291.97,6.06531,206.66,0.1494
291.97,6.37628,218.382,0.135
291.97,6.59241,152.955,0.1772
291.97,6.7032,86.8544,0.2352
291.97,7.04688,223.51,0.1346
291.97,7.40818,258.034,0.1377
291.97,7.78801,177.517,0.1537
291.97,8.18731,275.414,0.1329
291.97,8.60708,282.562,0.1442
291.97,9.04837,261.772,0.1407
291.97,9.51229,318.134,0.1303
291.97,10.0,293.687,0.135
291.97,10.5127,363.758,0.1276
291.97,11.0517,405.122,0.1153
291.97,11.6183,359.706,0.1185
291.97,12.214,458.783,0.1102
291.97,12.5232,408.816,0.1199
291.97,12.8403,425.594,0.1216
291.97,13.4986,1233.11,0.073
291.97,13.8403,1009.77,0.0912
291.97,14.1907,645.695,0.1173
291.97,14.5499,55.6978,0.3723
291.97,14.9182,0.0,0.0
291.97,15.6831,0.0,0.0
291.97,16.4872,0.0,0.0
291.97,16.9046,0.0,0.0
291.97,17.3325,0.0,0.0
291.97,19.6403,0.0,0.0
296.44,1.00001e-07,37230.0,0.0129
296.44,4.13994e-07,105427.0,0.0109
296.44,5.31579e-07,28403.0,0.0129
296.44,6.8256e-07,31981.2,0.0125
296.44,8.76425e-07,35773.9,0.0123
296.44,1.12535e-06,38437.4,0.012
296.44,1.44498e-06,41511.8,0.0118
296.44,1.85539e-06,44814.9,0.0118
296.44,2.38237e-06,48117.2,0.0116
296.44,3.05902e-06,49960.9,0.0114
296.44,3.92786e-06,52789.5,0.0114
296.44,5.04348e-06,54043.7,0.0113
296.44,6.47595e-06,55929.2,0.0113
296.44,8.31529e-06,56900.1,0.0113
296.44,1.0677e-05,58467.5,0.0112
296.44,1.37096e-05,58322.2,0.0112
296.44,1.76035e-05,59588.7,0.0114
296.44,2.26033e-05,59709.4,0.0115
296.44,2.90232e-05,59002.2,0.0115
296.44,3.72665e-05,57428.7,0.0114
296.44,4.78512e-05,54784.5,0.0115
296.44,6.14421e-05,63766.7,0.0113
296.44,7.88932e-05,63596.9,0.0114
296.44,0.000101301,62597.6,0.0115
296.44,0.000130073,60965.2,0.0114
296.44,0.000167017,61915.3,0.0114
296.44,0.000214454,63326.0,0.0115
296.44,0.000275364,68097.5,0.0113
296.44,0.000353575,47840.0,0.0115
296.44,0.000453999,53293.5,0.0116
296.44,0.000582947,60916.9,0.0116
296.44,0.000748518,68436.5,0.0115
296.44,0.000961117,71590.6,0.0114
296.44,0.0012341,66804.9,0.0115
296.44,0.00158461,81077.5,0.0113
296.44,0.00203468,82916.4,0.0112
296.44,0.00224867,17533.5,0.0126
296.44,0.00248517,21250.9,0.0126
296.44,0.00261259,8086.14,0.0143
296.44,0.00274654,10297.7,0.0145
296.44,0.00303539,28769.7,0.0125
296.44,0.00335463,31391.8,0.0125
296.44,0.00370744,31757.4,0.0124
296.44,0.00430742,39923.4,0.012
296.44,0.00553084,66073.7,0.0115
296.44,0.00710174,67674.0,0.0115
296.44,0.00911882,50344.8,0.0118
296.44,0.0105946,40331.7,0.0124
296.44,0.0117088,30205.9,0.0128
296.44,0.0150344,71057.9,0.0117
296.44,0.0193045,63407.1,0.012
296.44,0.0218749,42367.3,0.0128
296.44,0.0235786,31738.2,0.0136
296.44,0.0241755,13049.1,0.0162
296.44,0.0247875,17202.0,0.0157
296.44,0.0260584,21362.4,0.014
296.44,0.0270001,11272.4,0.0154
296.44,0.0285011,5157.44,0.015
296.44,0.0318278,18688.3,0.0137
296.44,0.0343067,19549.9,0.014
296.44,0.0408677,52603.4,0.0126
296.44,0.0463092,43921.6,0.013
296.44,0.0524752,45321.4,0.0131
296.44,0.0565622,22175.8,0.0145
296.44,0.0673795,63870.9,0.0127
296.44,0.0720245,29652.2,0.0141
296.44,0.0794987,33372.5,0.0137
296.44,0.0825034,17708.7,0.0157
296.44,0.086517,10709.6,0.0161
296.44,0.0980365,42020.4,0.0134
296.44,0.11109,41715.3,0.0137
296.44,0.116786,20967.3,0.0156
296.44,0.122773,23996.2,0.0153
296.44,0.129068,23792.4,0.0154
296.44,0.135686,26801.5,0.0151
296.44,0.142642,15554.0,0.0163
296.44,0.149956,13095.2,0.0165
296.44,0.157644,18864.4,0.0161
296.44,0.165727,19228.6,0.016
296.44,0.174224,18046.9,0.0163
296.44,0.183156,21886.8,0.016
296.44,0.192547,16067.2,0.0168
296.44,0.202419,15266.7,0.0168
296.44,0.212797,17675.6,0.0166
296.44,0.223708,18458.1,0.0165
296.44,0.235177,18501.9,0.0167
296.44,0.247235,18492.9,0.0168
296.44,0.273237,42048.9,0.015
296.44,0.287246,15926.0,0.0177
296.44,0.294518,8809.79,0.0207
296.44,0.297211,3876.02,0.0297
296.44,0.298491,1828.05,0.04
296.44,0.301974,5158.36,0.0267
296.44,0.333733,34458.7,0.0159
296.44,0.368832,32484.1,0.0165
296.44,0.387742,14793.1,0.0197
296.44,0.407622,10834.9,0.0206
296.44,0.450492,20999.8,0.0181
296.44,0.497871,25135.4,0.0182
296.44,0.523397,12464.0,0.0212
296.44,0.550232,12241.7,0.0218
296.44,0.578443,12532.3,0.0219
296.44,0.608101,12716.2,0.0226
296.44,0.639279,10378.4,0.0239
296.44,0.672055,9508.48,0.0249
296.44,0.706512,8167.6,0.0268
296.44,0.742736,6650.4,0.0286
296.44,0.780817,5469.73,0.03
296.44,0.82085,4854.54,0.0317
296.44,0.862936,4713.32,0.0328
296.44,0.90718,3826.93,0.0351
296.44,0.961672,4322.68,0.0349
296.44,1.00259,2272.79,0.0411
296.44,1.10803,5648.79,0.0331
296.44,1.16484,2875.36,0.0391
296.44,1.22456,2814.47,0.0409
296.44,1.28735,2177.39,0.0437
296.44,1.35335,2168.25,0.0459
296.44,1.42274,2208.65,0.0471
296.44,1.49569,1764.66,0.0496
296.44,1.57237,1593.42,0.049
296.44,1.65299,1636.47,0.055
296.44,1.73774,1468.96,0.0558
296.44,1.82684,1389.21,0.0573
296.44,1.9205,1228.71,0.0606
296.44,2.01897,1096.75,0.0619
296.44,2.12248,920.314,0.0641
296.44,2.2313,860.3,0.07
296.44,2.30693,572.392,0.0817
296.44,2.3457,239.703,0.1151
296.44,2.36533,169.412,0.141
296.44,2.38513,153.78,0.1285
296.44,2.46597,525.619,0.0877
296.44,2.5924,622.705,0.0793
296.44,2.72532,645.592,0.0749
296.44,2.86505,682.09,0.0787
296.44,3.01194,600.333,0.0793
296.44,3.16637,579.747,0.08
296.44,3.32871,491.45,0.0933
296.44,3.67879,742.231,0.074
296.44,4.0657,770.203,0.0801
296.44,4.49329,669.728,0.0784
296.44,4.72367,321.136,0.1113
296.44,4.96585,307.629,0.1092
296.44,5.22046,285.663,0.1085
296.44,5.48812,339.787,0.1202
296.44,5.7695,328.842,0.125
296.44,6.06531,244.416,0.1272
296.44,6.37628,308.24,0.1176
296.44,6.59241,189.666,0.1622
296.44,6.7032,122.288,0.1906
296.44,7.04688,335.757,0.1157
296.44,7.40818,360.632,0.1171
296.44,7.78801,213.739,0.1455
296.44,8.18731,342.08,0.1208
296.44,8.60708,300.128,0.1268
296.44,9.04837,353.014,0.1243
296.44,9.51229,417.563,0.1143
296.44,10.0,396.748,0.1199
296.44,10.5127,523.9,0.1131
296.44,11.0517,499.788,0.102
296.44,11.6183,503.938,0.1011
296.44,12.214,629.456,0.0952
296.44,12.5232,535.251,0.1085
296.44,12.8403,604.299,0.105
296.44,13.4986,1626.67,0.0677
296.44,13.8403,1313.05,0.0803
296.44,14.1907,886.807,0.1083
296.44,14.5499,73.0832,0.327
296.44,14.9182,0.0,0.0
296.44,15.6831,0.0,0.0
296.44,16.4872,0.0,0.0
296.44,16.9046,0.0,0.0
296.44,17.3325,0.0,0.0
296.44,19.6403,0.0,0.0
300.91,1.00001e-07,52446.3,0.0132
300.91,4.13994e-07,148722.0,0.0108
300.91,5.31579e-07,40934.9,0.0132
300.91,6.8256e-07,44239.5,0.0128
300.91,8.76425e-07,50245.1,0.0125
300.91,1.12535e-06,54723.1,0.0122
300.91,1.44498e-06,58371.0,0.012
300.91,1.85539e-06,63285.4,0.0118
300.91,2.38237e-06,66913.5,0.0117
300.91,3.05902e-06,70094.8,0.0115
300.91,3.92786e-06,73620.8,0.0115
300.91,5.04348e-06,75913.7,0.0113
300.91,6.47595e-06,78767.2,0.0113
300.91,8.31529e-06,80810.7,0.0113
300.91,1.0677e-05,82588.6,0.0113
300.91,1.37096e-05,83916.6,0.0113
300.91,1.76035e-05,85307.6,0.0112
300.91,2.26033e-05,84950.3,0.0113
300.91,2.90232e-05,83578.7,0.0113
300.91,3.72665e-05,82872.6,0.0114
300.91,4.78512e-05,78693.6,0.0114
300.91,6.14421e-05,90132.8,0.0114
300.91,7.88932e-05,91208.0,0.0112
300.91,0.000101301,89098.0,0.0114
300.91,0.000130073,88068.0,0.0113
300.91,0.000167017,89238.3,0.0114
300.91,0.000214454,90604.4,0.0114
300.91,0.000275364,98439.8,0.0113
300.91,0.000353575,68846.5,0.0114
300.91,0.000453999,76395.6,0.0117
300.91,0.000582947,88262.5,0.0116
300.91,0.000748518,99300.3,0.0113
300.91,0.000961117,103567.0,0.0114
300.91,0.0012341,96803.8,0.0114
300.91,0.00158461,116012.0,0.0112
300.91,0.00203468,119681.0,0.011
300.91,0.00224867,25642.5,0.0128
300.91,0.00248517,31127.1,0.0127
300.91,0.00261259,11817.7,0.015
300.91,0.00274654,14787.4,0.0146
300.91,0.00303539,41592.6,0.0126
300.91,0.00335463,45465.9,0.0125
300.91,0.00370744,46709.3,0.0124
300.91,0.00430742,57604.5,0.012
300.91,0.00553084,95842.9,0.0114
300.91,0.00710174,96966.6,0.0114
300.91,0.00911882,72843.4,0.0118
300.91,0.0105946,58213.0,0.0123
300.91,0.0117088,43783.5,0.0129
300.91,0.0150344,102877.0,0.0117
300.91,0.0193045,90478.3,0.012
300.91,0.0218749,61300.4,0.0129
300.91,0.0235786,46176.0,0.0134
300.91,0.0241755,19508.4,0.0167
300.91,0.0247875,25130.9,0.0157
300.91,0.0260584,31044.8,0.0142
300.91,0.0270001,16647.5,0.0158
300.91,0.0285011,7560.22,0.0158
300.91,0.0318278,27534.9,0.014
300.91,0.0343067,28334.0,0.0143
300.91,0.0408677,76394.9,0.0126
300.91,0.0463092,64514.8,0.0129
300.91,0.0524752,65511.0,0.0129
300.91,0.0565622,31745.1,0.0145
300.91,0.0673795,93015.9,0.0125
300.91,0.0720245,42852.2,0.0142
300.91,0.0794987,49045.1,0.0138
300.91,0.0825034,25733.7,0.0158
300.91,0.086517,15830.4,0.0167
300.91,0.0980365,60093.1,0.0132
300.91,0.11109,60295.9,0.0135
300.91,0.116786,30030.9,0.0157
300.91,0.122773,35576.2,0.0152
300.91,0.129068,35232.6,0.0153
300.91,0.135686,39808.4,0.0149
300.91,0.142642,23295.2,0.0164
300.91,0.149956,19834.5,0.0168
300.91,0.157644,27919.6,0.0161
300.91,0.165727,28368.7,0.0161
300.91,0.174224,26194.0,0.0166
300.91,0.183156,31943.8,0.016
300.91,0.192547,23514.9,0.0167
300.91,0.202419,21437.5,0.0172
300.91,0.212797,25201.0,0.0167
300.91,0.223708,26880.5,0.0167
300.91,0.235177,27710.8,0.0169
300.91,0.247235,27668.9,0.0168
300.91,0.273237,62790.6,0.0145
300.91,0.287246,24201.0,0.0175
300.91,0.294518,13367.0,0.021
300.91,0.297211,5892.88,0.03
300.91,0.298491,2690.85,0.0412
300.91,0.301974,7961.35,0.0265
300.91,0.333733,51201.1,0.0155
300.91,0.368832,47785.8,0.016
300.91,0.387742,21481.9,0.0191
300.91,0.407622,15677.0,0.0206
300.91,0.450492,30445.1,0.018
300.91,0.497871,37575.1,0.0175
300.91,0.523397,18547.5,0.021
300.91,0.550232,17573.1,0.0214
300.91,0.578443,18882.2,0.0215
300.91,0.608101,18741.1,0.0216
300.91,0.639279,15263.2,0.0237
300.91,0.672055,13579.7,0.0242
300.91,0.706512,12428.1,0.0259
300.91,0.742736,10224.0,0.0274
300.91,0.780817,8084.63,0.0298
300.91,0.82085,7362.57,0.0305
300.91,0.862936,7170.66,0.0313
300.91,0.90718,5649.81,0.0347
300.91,0.961672,6307.21,0.0345
300.91,1.00259,3424.61,0.0424
300.91,1.10803,8890.53,0.0317
300.91,1.16484,4421.17,0.0395
300.91,1.22456,4326.91,0.0415
300.91,1.28735,3269.22,0.0445
300.91,1.35335,3131.3,0.0461
300.91,1.42274,3170.5,0.0463
300.91,1.49569,2582.48,0.0499
300.91,1.57237,2572.84,0.0489
300.91,1.65299,2603.99,0.0518
300.91,1.73774,2407.59,0.0538
300.91,1.82684,2202.64,0.055
300.91,1.9205,1766.88,0.0619
300.91,2.01897,1611.42,0.0622
300.91,2.12248,1565.56,0.0653
300.91,2.2313,1347.75,0.0685
300.91,2.30693,984.874,0.0837
300.91,2.3457,389.962,0.1388
300.91,2.36533,203.582,0.1543
300.91,2.38513,193.279,0.1479
300.91,2.46597,865.771,0.0892
300.91,2.5924,1011.33,0.0776
300.91,2.72532,1132.59,0.0858
300.91,2.86505,1091.08,0.0728
300.91,3.01194,867.53,0.0799
300.91,3.16637,822.921,0.0819
300.91,3.32871,847.319,0.091
300.91,3.67879,1088.49,0.076
300.91,4.0657,1163.61,0.0744
300.91,4.49329,1089.05,0.0808
300.91,4.72367,594.045,0.1058
300.91,4.96585,490.865,0.1088
300.91,5.22046,407.667,0.1134
300.91,5.48812,431.249,0.1195
300.91,5.7695,475.186,0.1151
300.91,6.06531,365.758,0.1294
300.91,6.37628,413.283,0.1097
300.91,6.59241,303.868,0.1466
300.91,6.7032,166.553,0.1951
300.91,7.04688,482.501,0.1171
300.91,7.40818,493.257,0.1122
300.91,7.78801,437.553,0.1211
300.91,8.18731,520.984,0.1108
300.91,8.60708,435.777,0.1116
300.91,9.04837,450.426,0.1288
300.91,9.51229,618.288,0.1078
300.91,10.0,633.451,0.1096
300.91,10.5127,760.314,0.1058
300.91,11.0517,798.744,0.0979
300.91,11.6183,883.263,0.0895
300.91,12.214,992.43,0.0832
300.91,12.5232,747.001,0.1139
300.91,12.8403,953.369,0.0932
300.91,13.4986,2317.48,0.0629
300.91,13.8403,1945.92,0.0683
300.91,14.1907,1362.5,0.0955
300.91,14.5499,156.979,0.242
300.91,14.9182,0.0,0.0
300.91,15.6831,0.0,0.0
300.91,16.4872,0.0,0.0
300.91,16.9046,0.0,0.0
300.91,17.3325,0.0,0.0
300.91,19.6403,0.0,0.0
305.38,1.00001e-07,80182.5,0.0121
305.38,4.13994e-07,223391.0,0.0102
305.38,5.31579e-07,60934.6,0.0121
305.38,6.8256e-07,66816.2,0.0119
305.38,8.76425e-07,75481.4,0.0115
305.38,1.12535e-06,82147.3,0.0114
305.38,1.44498e-06,87760.8,0.0112
305.38,1.85539e-06,95510.0,0.0109
305.38,2.38237e-06,101443.0,0.0108
305.38,3.05902e-06,106118.0,0.0107
305.38,3.92786e-06,110256.0,0.0107
305.38,5.04348e-06,113924.0,0.0105
305.38,6.47595e-06,118289.0,0.0105
305.38,8.31529e-06,122576.0,0.0105
305.38,1.0677e-05,124457.0,0.0105
305.38,1.37096e-05,125135.0,0.0105
305.38,1.76035e-05,127853.0,0.0105
305.38,2.26033e-05,129366.0,0.0106
305.38,2.90232e-05,128735.0,0.0106
305.38,3.72665e-05,125296.0,0.0107
305.38,4.78512e-05,119521.0,0.0107
305.38,6.14421e-05,138312.0,0.0105
305.38,7.88932e-05,137440.0,0.0106
305.38,0.000101301,136070.0,0.0106
305.38,0.000130073,134759.0,0.0106
305.38,0.000167017,134742.0,0.0106
305.38,0.000214454,138254.0,0.0105
305.38,0.000275364,150936.0,0.0105
305.38,0.000353575,105061.0,0.0107
305.38,0.000453999,116071.0,0.0109
305.38,0.000582947,134678.0,0.0108
305.38,0.000748518,150398.0,0.0106
305.38,0.000961117,159830.0,0.0107
305.38,0.0012341,147889.0,0.0106
305.38,0.00158461,179454.0,0.0105
305.38,0.00203468,183540.0,0.0104
305.38,0.00224867,38650.4,0.0119
305.38,0.00248517,47113.7,0.0116
305.38,0.00261259,18354.3,0.0132
305.38,0.00274654,22054.8,0.0134
305.38,0.00303539,63881.7,0.0117
305.38,0.00335463,69548.2,0.0116
305.38,0.00370744,70993.9,0.0116
305.38,0.00430742,88802.8,0.0112
305.38,0.00553084,149172.0,0.0107
305.38,0.00710174,150909.0,0.0107
305.38,0.00911882,112381.0,0.011
305.38,0.0105946,89745.7,0.0115
305.38,0.0117088,67160.3,0.012
305.38,0.0150344,158363.0,0.0108
305.38,0.0193045,138983.0,0.0111
305.38,0.0218749,95744.0,0.0118
305.38,0.0235786,70240.2,0.0124
305.38,0.0241755,29354.2,0.015
305.38,0.0247875,38251.6,0.0144
305.38,0.0260584,47442.0,0.0128
305.38,0.0270001,25630.2,0.0142
305.38,0.0285011,11551.3,0.0139
305.38,0.0318278,42509.9,0.0126
305.38,0.0343067,44360.0,0.0129
305.38,0.0408677,117632.0,0.0115
305.38,0.0463092,100227.0,0.0119
305.38,0.0524752,101429.0,0.0119
305.38,0.0565622,49381.8,0.0131
305.38,0.0673795,142457.0,0.0116
305.38,0.0720245,67265.8,0.013
305.38,0.0794987,75340.6,0.0127
305.38,0.0825034,40152.3,0.0145
305.38,0.086517,24614.8,0.0148
305.38,0.0980365,95749.4,0.0122
305.38,0.11109,95137.3,0.0124
305.38,0.116786,47034.9,0.0144
305.38,0.122773,54249.9,0.014
305.38,0.129068,54097.0,0.014
305.38,0.135686,62283.5,0.0138
305.38,0.142642,36756.8,0.0148
305.38,0.149956,31157.9,0.015
305.38,0.157644,43222.2,0.0145
305.38,0.165727,44522.9,0.0146
305.38,0.174224,40705.1,0.015
305.38,0.183156,50528.8,0.0146
305.38,0.192547,36551.9,0.0153
305.38,0.202419,33537.0,0.0154
305.38,0.212797,39164.7,0.0152
305.38,0.223708,42618.7,0.0152
305.38,0.235177,43639.1,0.0152
305.38,0.247235,43220.6,0.0152
305.38,0.273237,98018.2,0.0133
305.38,0.287246,38599.0,0.0159
305.38,0.294518,20878.3,0.0188
305.38,0.297211,9217.08,0.0259
305.38,0.298491,4381.95,0.035
305.38,0.301974,12409.3,0.0234
305.38,0.333733,81631.0,0.0142
305.38,0.368832,75651.4,0.0147
305.38,0.387742,34436.9,0.0175
305.38,0.407622,25154.6,0.0186
305.38,0.450492,49111.4,0.0162
305.38,0.497871,59906.3,0.0162
305.38,0.523397,30477.6,0.0189
305.38,0.550232,28310.7,0.0192
305.38,0.578443,30995.2,0.0197
305.38,0.608101,30475.9,0.0202
305.38,0.639279,24162.6,0.0213
305.38,0.672055,22752.1,0.0217
305.38,0.706512,19320.2,0.0233
305.38,0.742736,16177.6,0.0244
305.38,0.780817,13391.8,0.0263
305.38,0.82085,11808.5,0.0274
305.38,0.862936,11570.2,0.0282
305.38,0.90718,9943.65,0.0307
305.38,0.961672,10573.4,0.0311
305.38,1.00259,5733.48,0.036
305.38,1.10803,14124.2,0.0287
305.38,1.16484,7212.63,0.0346
305.38,1.22456,7074.33,0.0362
305.38,1.28735,5389.84,0.0397
305.38,1.35335,5091.17,0.0417
305.38,1.42274,5022.92,0.0432
305.38,1.49569,4331.67,0.0436
305.38,1.57237,4164.77,0.0443
305.38,1.65299,4356.07,0.0463
305.38,1.73774,3824.89,0.0472
305.38,1.82684,3530.9,0.0486
305.38,1.9205,2956.81,0.0542
305.38,2.01897,2527.33,0.0552
305.38,2.12248,2713.1,0.0527
305.38,2.2313,2540.1,0.0585
305.38,2.30693,1493.29,0.0763
305.38,2.3457,658.211,0.0944
305.38,2.36533,397.049,0.1433
305.38,2.38513,455.702,0.1291
305.38,2.46597,1347.61,0.0758
305.38,2.5924,1761.51,0.0652
305.38,2.72532,1762.01,0.0656
305.38,2.86505,1642.02,0.0684
305.38,3.01194,1547.03,0.0715
305.38,3.16637,1338.31,0.0771
305.38,3.32871,1280.95,0.0741
305.38,3.67879,1983.41,0.0654
305.38,4.0657,1676.1,0.067
305.38,4.49329,1623.62,0.0722
305.38,4.72367,847.912,0.092
305.38,4.96585,766.429,0.0972
305.38,5.22046,667.706,0.1064
305.38,5.48812,651.285,0.1047
305.38,5.7695,685.083,0.1138
305.38,6.06531,654.273,0.1096
305.38,6.37628,684.581,0.1089
305.38,6.59241,545.726,0.1187
305.38,6.7032,196.223,0.1883
305.38,7.04688,868.682,0.1087
305.38,7.40818,873.668,0.1097
305.38,7.78801,689.513,0.1058
305.38,8.18731,859.51,0.1001
305.38,8.60708,721.512,0.1054
305.38,9.04837,696.925,0.1098
305.38,9.51229,1013.53,0.0992
305.38,10.0,1148.25,0.1012
305.38,10.5127,1056.34,0.0949
305.38,11.0517,1198.89,0.0876
305.38,11.6183,1482.53,0.0821
305.38,12.214,1796.97,0.0764
305.38,12.5232,1248.63,0.1039
305.38,12.8403,1563.56,0.0871
305.38,13.4986,3579.16,0.0586
305.38,13.8403,3168.35,0.0611
305.38,14.1907,2223.69,0.0858
305.38,14.5499,258.594,0.218
305.38,14.9182,0.0,0.0
305.38,15.6831,0.0,0.0
305.38,16.4872,0.0,0.0
305.38,16.9046,0.0,0.0
305.38,17.3325,0.0,0.0
305.38,19.6403,0.0,0.0
309.85,1.00001e-07,122427.0,0.0122
309.85,4.13994e-07,342986.0,0.01
309.85,5.31579e-07,91964.6,0.0124
309.85,6.8256e-07,104224.0,0.0118
309.85,8.76425e-07,115394.0,0.0115
309.85,1.12535e-06,126063.0,0.0113
309.85,1.44498e-06,137440.0,0.011
309.85,1.85539e-06,145776.0,0.0109
309.85,2.38237e-06,155831.0,0.0107
309.85,3.05902e-06,162303.0,0.0106
309.85,3.92786e-06,170742.0,0.0105
309.85,5.04348e-06,178104.0,0.0104
309.85,6.47595e-06,184448.0,0.0104
309.85,8.31529e-06,187976.0,0.0103
309.85,1.0677e-05,194339.0,0.0103
309.85,1.37096e-05,197694.0,0.0103
309.85,1.76035e-05,199104.0,0.0103
309.85,2.26033e-05,202151.0,0.0103
309.85,2.90232e-05,200154.0,0.0104
309.85,3.72665e-05,196812.0,0.0104
309.85,4.78512e-05,187418.0,0.0104
