Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,4.98581248307842e-06,0.0015122366423044532,0.01,0.1,24.9 deg
0.1 - 1,2.2201340204773135e-06,0.001097372332595998,0.1,1.0,24.9 deg
1 - 3.5,2.9197353306133618e-06,0.0018274231744025548,1.0,3.5,24.9 deg
3.5 - 10,2.488825239082958e-06,0.0033719348275674083,3.5,10.0,24.9 deg
10 - 20,1.5162961420126633e-05,0.0019487254098545196,10.0,20.0,24.9 deg
