Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,6.27845018365946e-08,0.007471065930389747,0.01,0.1,41.8 deg
0.1 - 1,3.622219750044029e-07,0.0031110456306618728,0.1,1.0,41.8 deg
1 - 3.5,1.3168349811467942e-06,0.0024603248726260485,1.0,3.5,41.8 deg
3.5 - 10,1.2781957711557928e-06,0.003079624182904042,3.5,10.0,41.8 deg
10 - 20,2.0721087927238372e-06,0.004040117205154673,10.0,20.0,41.8 deg
