Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.4818094759587774e-07,0.005478432085667506,0.01,0.1,24.9 deg
0.1 - 1,3.338380902138446e-06,0.001165917690761156,0.1,1.0,24.9 deg
1 - 3.5,5.74275396138244e-06,0.001541187717701657,1.0,3.5,24.9 deg
3.5 - 10,6.846069283815187e-07,0.008305766390198832,3.5,10.0,24.9 deg
10 - 20,3.5158598527823642e-06,0.0067909461758259545,10.0,20.0,24.9 deg
