Energy,Value,Error,Angle
0.01 - 0.1,1.5241533052795294e-06,0.010472561338808467,41.8 deg
0.1 - 1,1.6663646490784246e-05,0.003272337273458528,41.8 deg
1 - 3.5,2.406715605164638e-05,0.002747626551972242,41.8 deg
3.5 - 10,1.8208807003195588e-05,0.003962636519693043,41.8 deg
10 - 20,3.1230407814398026e-05,0.00410605727984919,41.8 deg
