Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,9.631265149538317e-08,0.005199422286190251,0.01,0.1,66.8 deg
0.1 - 1,2.0150858763559268e-07,0.0034859452223400104,0.1,1.0,66.8 deg
1 - 3.5,5.6501057087449906e-09,0.03451459026393086,1.0,3.5,66.8 deg
3.5 - 10,3.9035403754297255e-10,0.2165958468403114,3.5,10.0,66.8 deg
10 - 20,1.169255711817627e-10,0.18689815011245622,10.0,20.0,66.8 deg
