Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,3.882876219082306e-07,0.003709332102470554,0.1,1.0,66.8 deg
1 - 3.5,2.0424404012142228e-07,0.004029815657249795,1.0,3.5,66.8 deg
3.5 - 10,2.1007836932882033e-07,0.006080216916018336,3.5,10.0,66.8 deg
10 - 20,1.5007497746144798e-07,0.012029640844813777,10.0,20.0,66.8 deg
