Energy,Value,Error,Angle
0.1 - 1,6.895147561974049e-06,0.004698933184376636,24.9 deg
1 - 3.5,2.0012645147706752e-05,0.002797583556945118,24.9 deg
3.5 - 10,2.9134201333118257e-05,0.003640622284032636,24.9 deg
10 - 20,4.592254718930833e-05,0.004550375959315723,24.9 deg
