Energy,Value,Error,Angle
0.011927,8.312729367262752e-10,0.0337,41.8 deg
0.0125385,1.824584170278304e-08,0.0853,41.8 deg
0.0131815,1.6162651517662675e-08,0.0939,41.8 deg
0.013857,2.0849729176149052e-08,0.0779,41.8 deg
0.0145675,2.2769661554030377e-08,0.0761,41.8 deg
0.0153145,2.6145102044236596e-08,0.0752,41.8 deg
0.0160995,2.220147347747792e-08,0.0811,41.8 deg
0.016925,2.5306776297135986e-08,0.0748,41.8 deg
0.017793,2.8372051487255528e-08,0.0682,41.8 deg
0.0187055,3.193962995160443e-08,0.0672,41.8 deg
0.0196645,3.109582854233871e-08,0.0664,41.8 deg
0.0206725,3.205983840379585e-08,0.0622,41.8 deg
0.021732,3.3031612398127657e-08,0.0604,41.8 deg
0.0228465,3.8258738284652206e-08,0.0596,41.8 deg
0.024018,3.778395573054976e-08,0.0619,41.8 deg
0.025249,3.849128569900846e-08,0.0584,41.8 deg
0.0265435,4.426066445669619e-08,0.0614,41.8 deg
0.0279045,3.7621890375655144e-08,0.062,41.8 deg
0.0293355,3.275537340371768e-08,0.0605,41.8 deg
0.0308395,4.5765277168780757e-08,0.0555,41.8 deg
0.0324205,4.809019093761481e-08,0.0534,41.8 deg
0.034083,4.752139855299235e-08,0.0527,41.8 deg
0.0358305,5.418677663180997e-08,0.0497,41.8 deg
0.0376675,5.23937200335522e-08,0.05,41.8 deg
0.039599,5.629960564886528e-08,0.0477,41.8 deg
0.0416295,6.169640189911521e-08,0.0473,41.8 deg
0.0437635,6.867184272222232e-08,0.0461,41.8 deg
0.046007,7.491725582793281e-08,0.0456,41.8 deg
0.048366,7.869924587209362e-08,0.0436,41.8 deg
0.050846,7.284443465305798e-08,0.0439,41.8 deg
0.053453,7.460205072194362e-08,0.0413,41.8 deg
0.0561935,7.946765623815136e-08,0.0407,41.8 deg
0.0590745,9.056593834114149e-08,0.0393,41.8 deg
0.0621035,8.978203311773801e-08,0.0379,41.8 deg
0.0652875,9.753862223492128e-08,0.0385,41.8 deg
0.0686345,9.96311011146192e-08,0.0366,41.8 deg
0.0721535,1.1346953264277506e-07,0.0371,41.8 deg
0.075853,1.1565601667419215e-07,0.0348,41.8 deg
0.079742,1.1689194883581238e-07,0.0349,41.8 deg
0.0838305,1.2246142454116006e-07,0.034,41.8 deg
0.088129,1.1797499924260659e-07,0.0331,41.8 deg
0.0926475,1.2964897303743598e-07,0.0325,41.8 deg
0.0973975,1.3602327973486035e-07,0.0317,41.8 deg
0.102391,1.409662629135884e-07,0.0298,41.8 deg
0.10764,1.5072017028792704e-07,0.0304,41.8 deg
0.11316,1.5237544320635004e-07,0.0294,41.8 deg
0.11896,1.6001182535337539e-07,0.0285,41.8 deg
0.12506,1.733614871522234e-07,0.0275,41.8 deg
0.131475,1.7746721959909014e-07,0.0271,41.8 deg
0.138215,1.9191348775842507e-07,0.0259,41.8 deg
0.1453,1.886778571511342e-07,0.0269,41.8 deg
0.15275,1.9261618950802295e-07,0.0253,41.8 deg
0.16058,2.0091353805091622e-07,0.0246,41.8 deg
0.16881,2.2128760486399336e-07,0.0236,41.8 deg
0.17747,2.2159897519310375e-07,0.0237,41.8 deg
0.18657,2.3555080654903032e-07,0.023,41.8 deg
0.196135,2.4154397156456036e-07,0.023,41.8 deg
0.20619,2.440610106016742e-07,0.0222,41.8 deg
0.21676,2.505166911942142e-07,0.0228,41.8 deg
0.227875,2.6064420851618056e-07,0.0222,41.8 deg
0.23956,2.7543523271578715e-07,0.022,41.8 deg
0.251845,2.7754698179980747e-07,0.0215,41.8 deg
0.264755,2.719406711961117e-07,0.0211,41.8 deg
0.278325,2.86244016770125e-07,0.0212,41.8 deg
0.292595,2.7640852710959296e-07,0.0212,41.8 deg
0.3076,2.7184507830536245e-07,0.0211,41.8 deg
0.32337,2.755348581585703e-07,0.0208,41.8 deg
0.33995,2.8366223043011367e-07,0.0214,41.8 deg
0.35738,2.5908633389563386e-07,0.0202,41.8 deg
0.3757,1.9685180839777902e-07,0.0225,41.8 deg
0.394965,1.8258855609624944e-07,0.025,41.8 deg
0.415215,1.649980935182532e-07,0.0308,41.8 deg
0.436505,1.3717395008335615e-07,0.045,41.8 deg
0.458885,1.8488512460583352e-07,0.0407,41.8 deg
0.48241,3.677526811364611e-07,0.0286,41.8 deg
0.507145,5.048079127960896e-07,0.0225,41.8 deg
0.533145,5.925157908602438e-07,0.0194,41.8 deg
0.56048,6.446643592940265e-07,0.0176,41.8 deg
0.58922,7.041985258687966e-07,0.0164,41.8 deg
0.61943,7.421929313773157e-07,0.0157,41.8 deg
0.65119,7.830984667200407e-07,0.0146,41.8 deg
0.68458,8.131560819147462e-07,0.0143,41.8 deg
0.719675,8.300841289736557e-07,0.0137,41.8 deg
0.75657,8.66564778956435e-07,0.0135,41.8 deg
0.79536,8.823658470420864e-07,0.0137,41.8 deg
0.83614,8.071982909198772e-07,0.014,41.8 deg
0.87901,6.206493807881476e-07,0.0153,41.8 deg
0.92408,4.6269803298813544e-07,0.018,41.8 deg
0.97146,3.105710148930044e-07,0.0241,41.8 deg
1.02127,2.2142854367675571e-07,0.0343,41.8 deg
1.07365,3.302869917287005e-07,0.027,41.8 deg
1.1287,5.35859533378511e-07,0.0188,41.8 deg
1.18655,7.5865574053983e-07,0.0146,41.8 deg
1.2474,8.88914467850011e-07,0.0136,41.8 deg
1.31135,7.029716707896869e-07,0.0176,41.8 deg
1.37855,6.718388282791951e-07,0.0197,41.8 deg
1.44925,9.980013758923573e-07,0.014,41.8 deg
1.52355,1.0517420125153433e-06,0.0128,41.8 deg
1.60165,1.0053547453603365e-06,0.0127,41.8 deg
1.6838,9.420538621948509e-07,0.0135,41.8 deg
1.77015,1.178619289619057e-06,0.0115,41.8 deg
1.8609,1.1562435884994017e-06,0.0124,41.8 deg
1.9563,9.015757037019413e-07,0.0143,41.8 deg
2.0566,1.1789088689593176e-06,0.0122,41.8 deg
2.16205,1.4125973843581474e-06,0.0113,41.8 deg
2.2729,1.762742453137708e-06,0.0103,41.8 deg
2.3894,3.120690069552397e-06,0.0088,41.8 deg
2.5119,2.497742346567508e-06,0.0087,41.8 deg
2.6407,2.3557035282512425e-06,0.0088,41.8 deg
2.7761,2.252023458755975e-06,0.0088,41.8 deg
2.91845,1.955275463708442e-06,0.0094,41.8 deg
3.06805,2.0397472369823485e-06,0.0103,41.8 deg
3.22535,1.8822566957980729e-06,0.0124,41.8 deg
3.39075,1.1928734326001824e-06,0.0153,41.8 deg
3.5646,1.0624229189719736e-06,0.016,41.8 deg
3.74735,1.0442030252827844e-06,0.0162,41.8 deg
3.93945,1.1077969016611953e-06,0.017,41.8 deg
4.14145,1.5526574417334698e-06,0.0128,41.8 deg
4.3538,1.3364622373296186e-06,0.0148,41.8 deg
4.577,1.179620221398308e-06,0.0152,41.8 deg
4.81165,1.591427798566906e-06,0.012,41.8 deg
5.05835,1.4941995569534945e-06,0.012,41.8 deg
5.3177,1.2537305630266237e-06,0.0141,41.8 deg
5.59035,1.321559093870946e-06,0.0131,41.8 deg
5.877,1.0560583080909132e-06,0.0152,41.8 deg
6.1783,1.1649283006778174e-06,0.0149,41.8 deg
6.49505,1.4904175945247342e-06,0.0125,41.8 deg
6.8281,1.8523359379715238e-06,0.0124,41.8 deg
7.1782,2.1053871587539076e-06,0.0105,41.8 deg
7.5462,1.9429700312461957e-06,0.011,41.8 deg
7.9331,1.796212818936089e-06,0.0122,41.8 deg
8.33985,1.1731423067318161e-06,0.0155,41.8 deg
8.76745,6.001167637399722e-07,0.0214,41.8 deg
9.21695,3.5034275175982045e-07,0.0254,41.8 deg
9.6895,3.6166380292665796e-07,0.0216,41.8 deg
10.1863,3.4278613675407047e-07,0.0241,41.8 deg
10.7085,4.613820886480986e-07,0.0193,41.8 deg
11.2575,7.627595097266379e-07,0.0196,41.8 deg
11.835,8.80378410164246e-07,0.0184,41.8 deg
12.442,1.9204982744694947e-06,0.0145,41.8 deg
13.0795,5.155471362502329e-06,0.0091,41.8 deg
13.75,9.661429580573739e-06,0.0068,41.8 deg
14.455,7.625583400150079e-06,0.0084,41.8 deg
15.196,1.8703044909175856e-06,0.02,41.8 deg
15.9755,4.828896011417662e-08,0.1369,41.8 deg
16.7945,3.314101257200668e-10,0.6817,41.8 deg
17.6555,2.97742428501399e-11,1.0,41.8 deg
18.561,0.0,0.0,41.8 deg
19.5125,0.0,0.0,41.8 deg
20.464,0.0,0.0,41.8 deg
