Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,6.995574256521799e-07,0.0022620611802485874,0.01,0.1,66.8 deg
0.1 - 1,1.9205494352652945e-06,0.0012568525176109746,0.1,1.0,66.8 deg
1 - 3.5,2.971415817367979e-06,0.001853638289852039,1.0,3.5,66.8 deg
3.5 - 10,2.7861000751881983e-06,0.0033280677128823526,3.5,10.0,66.8 deg
10 - 20,4.4755437648811325e-06,0.003715733209859073,10.0,20.0,66.8 deg
