Energy,Value,Error,Angle
0.488405,2.9309648446822525e-08,0.0054,0 deg
0.50077,1.8039044395747164e-06,0.0088,0 deg
0.513445,1.9027563106988798e-06,0.0085,0 deg
0.52644,2.045666185697839e-06,0.0081,0 deg
0.53977,2.1719717571937068e-06,0.0078,0 deg
0.553435,2.389510465291137e-06,0.0075,0 deg
0.567445,2.6926799564155944e-06,0.007,0 deg
0.58181,2.849611964241594e-06,0.0067,0 deg
0.596535,2.978801119700769e-06,0.0066,0 deg
0.61164,3.513462571028712e-06,0.006,0 deg
0.627125,3.966869275625695e-06,0.0055,0 deg
0.643,3.958255436132992e-06,0.0056,0 deg
0.65928,4.133443756110234e-06,0.0055,0 deg
0.67597,4.676451554548279e-06,0.0051,0 deg
0.69308,4.911761224009037e-06,0.005,0 deg
0.710625,5.225758758052884e-06,0.0049,0 deg
0.728615,5.185634033546559e-06,0.0049,0 deg
0.74706,5.470793128270933e-06,0.0048,0 deg
0.76597,5.839503648951942e-06,0.0046,0 deg
0.78536,5.883146636594452e-06,0.0047,0 deg
0.805245,6.088376347019158e-06,0.0046,0 deg
0.82563,6.359201250544325e-06,0.0045,0 deg
0.84653,6.517484236341009e-06,0.0045,0 deg
0.86796,6.875882844764549e-06,0.0044,0 deg
0.88993,7.121844113631941e-06,0.0043,0 deg
0.912455,7.3411459696078276e-06,0.0043,0 deg
0.935555,7.65320277799796e-06,0.0042,0 deg
0.95924,7.953604719599128e-06,0.0041,0 deg
0.983525,7.881687441751034e-06,0.0042,0 deg
1.00841,8.21601423973956e-06,0.0041,0 deg
1.03395,8.691611947033376e-06,0.004,0 deg
1.06015,8.750763282522833e-06,0.004,0 deg
1.087,9.079252279745992e-06,0.0039,0 deg
1.1145,9.678131142928744e-06,0.0039,0 deg
1.1427,9.799660180929818e-06,0.0039,0 deg
1.17165,1.0312869181677245e-05,0.0037,0 deg
1.2013,1.0513582089688239e-05,0.0037,0 deg
1.2317,1.0677112989558053e-05,0.0037,0 deg
1.2629,1.1124176561502278e-05,0.0037,0 deg
1.29485,1.1179027534647203e-05,0.0037,0 deg
1.3276,1.1416793019658652e-05,0.0037,0 deg
1.3612,1.1530550620605666e-05,0.0037,0 deg
1.39565,1.1807466051123988e-05,0.0037,0 deg
1.431,1.2278015597914065e-05,0.0036,0 deg
1.46725,1.2688036707810854e-05,0.0036,0 deg
1.5044,1.2704961600961305e-05,0.0036,0 deg
1.5425,1.2828459699500645e-05,0.0036,0 deg
1.58155,1.3138205962360094e-05,0.0036,0 deg
1.62155,1.34063585528356e-05,0.0036,0 deg
1.6626,1.377475174295223e-05,0.0035,0 deg
1.7047,1.3995921027003532e-05,0.0035,0 deg
1.74785,1.4412185551519123e-05,0.0035,0 deg
1.7921,1.5252910029823701e-05,0.0034,0 deg
1.83745,1.4547775833125603e-05,0.0035,0 deg
1.88395,1.4124378743027594e-05,0.0036,0 deg
1.93165,1.4682815717182455e-05,0.0035,0 deg
1.98055,1.4728825888352479e-05,0.0035,0 deg
2.0307,1.477918642101663e-05,0.0036,0 deg
2.0821,1.20277134302993e-05,0.0039,0 deg
2.1348,1.294504896914584e-05,0.0037,0 deg
2.18885,1.4474594140900784e-05,0.0036,0 deg
2.24425,1.491296419234321e-05,0.0036,0 deg
2.3011,1.5046042862067778e-05,0.0036,0 deg
2.35935,1.5578212982327435e-05,0.0035,0 deg
2.41905,1.5078629158886702e-05,0.0036,0 deg
2.4803,1.4326232804248552e-05,0.0037,0 deg
2.5431,1.4236517755268074e-05,0.0037,0 deg
2.6075,1.4778292665219218e-05,0.0036,0 deg
2.6735,1.4385815164447242e-05,0.0036,0 deg
2.74115,1.407803775074732e-05,0.0036,0 deg
2.81055,1.3813773886658921e-05,0.0036,0 deg
2.8817,1.1866343147032188e-05,0.0038,0 deg
2.95465,9.444234516349819e-06,0.0041,0 deg
3.02945,1.5922836735150992e-05,0.0037,0 deg
3.10615,1.8019366477809296e-05,0.0034,0 deg
3.1848,1.6434640472991637e-05,0.0034,0 deg
3.2654,1.4466181301596688e-05,0.0035,0 deg
3.34805,1.1586417204967956e-05,0.0039,0 deg
3.43285,9.58231947415616e-06,0.0043,0 deg
3.51975,9.031069078579207e-06,0.0044,0 deg
3.60885,9.363220493225181e-06,0.0044,0 deg
3.70025,9.852696967463657e-06,0.0044,0 deg
3.7939,9.930572165531132e-06,0.0045,0 deg
3.8899,1.0812344851831345e-05,0.0044,0 deg
3.98835,1.1589226696605571e-05,0.0043,0 deg
4.08935,1.230877357739147e-05,0.0043,0 deg
4.1929,1.1707076163164598e-05,0.0044,0 deg
4.29905,1.0424195635721785e-05,0.0047,0 deg
4.4079,1.1212503596326268e-05,0.0048,0 deg
4.51945,1.20653797930247e-05,0.0047,0 deg
4.63385,1.360022346597864e-05,0.0046,0 deg
4.75115,1.4781285305755337e-05,0.0045,0 deg
4.8714,1.529133637732734e-05,0.0045,0 deg
4.99475,1.5568429378616257e-05,0.0045,0 deg
5.1212,1.70841456624949e-05,0.0042,0 deg
5.25085,1.7479573796209538e-05,0.0042,0 deg
5.3838,1.6092438623339165e-05,0.0043,0 deg
5.5201,1.5395016890789698e-05,0.0043,0 deg
5.6598,1.5728588348966408e-05,0.0043,0 deg
5.80305,1.4885486187321172e-05,0.0043,0 deg
5.95,1.3635586697399326e-05,0.0045,0 deg
6.10065,1.282965423193115e-05,0.0047,0 deg
6.25505,1.1150958920049494e-05,0.0051,0 deg
6.4134,9.270726464244476e-06,0.0067,0 deg
6.57575,1.2907070605338938e-05,0.0057,0 deg
6.7422,1.418369828288557e-05,0.0062,0 deg
6.9129,1.3158607179639883e-05,0.0072,0 deg
7.0879,1.2810904827076437e-05,0.0072,0 deg
7.26735,1.2398706293247286e-05,0.0077,0 deg
7.4513,8.974908641122419e-06,0.0087,0 deg
7.6399,7.574651861116905e-06,0.0082,0 deg
7.8333,6.272839815330682e-06,0.0089,0 deg
8.0316,6.293909264498155e-06,0.0082,0 deg
8.23495,7.164028137393449e-06,0.0081,0 deg
8.44345,8.032930839673243e-06,0.007,0 deg
8.6572,8.52520003316511e-06,0.0065,0 deg
