Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.606569957937952e-07,0.003965309724931515,0.01,0.1,66.8 deg
0.1 - 1,6.60616719281407e-07,0.0019598884801662803,0.1,1.0,66.8 deg
1 - 3.5,7.562657213103142e-08,0.008896833504201592,1.0,3.5,66.8 deg
3.5 - 10,7.624113469529077e-09,0.05316750878151915,3.5,10.0,66.8 deg
10 - 20,5.2054384713579e-09,0.09059426803072772,10.0,20.0,66.8 deg
