Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.0099107985521963e-07,0.007784741993588028,0.01,0.1,24.9 deg
0.1 - 1,2.0382686460882668e-06,0.00151226597867973,0.1,1.0,24.9 deg
1 - 3.5,4.244916343901063e-06,0.00156850531705696,1.0,3.5,24.9 deg
3.5 - 10,2.0045030018822494e-06,0.003615606193606495,3.5,10.0,24.9 deg
10 - 20,2.1150136956709654e-05,0.002295817250143819,10.0,20.0,24.9 deg
