Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,5.744771491940778e-07,0.0035138325281985935,0.1,1.0,41.8 deg
1 - 3.5,3.2427745728141873e-07,0.0031407890863029953,1.0,3.5,41.8 deg
3.5 - 10,4.5220866365976266e-07,0.00442391090292943,3.5,10.0,41.8 deg
10 - 20,5.523563190298353e-07,0.00723490829187493,10.0,20.0,41.8 deg
