Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,9.551307817859163e-07,0.0024305516277863186,0.01,0.1,24.9 deg
0.1 - 1,2.4684215655237448e-06,0.0012864544239111172,0.1,1.0,24.9 deg
1 - 3.5,3.708997724909347e-06,0.002026064259595626,1.0,3.5,24.9 deg
3.5 - 10,3.03175168985878e-06,0.0034861665473629707,3.5,10.0,24.9 deg
10 - 20,3.5654876447791676e-05,0.0015013368210309527,10.0,20.0,24.9 deg
