Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,1.7539753524368202e-06,0.0011992516851201493,0.1,1.0,0 deg
1 - 3.5,1.2834126170979205e-05,0.0005215765543862592,1.0,3.5,0 deg
3.5 - 10,1.1653574176522712e-05,0.000845119891333347,3.5,10.0,0 deg
10 - 20,0.0006949764440560101,0.00013581756555359396,10.0,20.0,0 deg
