Energy,Value,Error,Angle
0.488405,2.980957581703861e-08,0.0051,41.8 deg
0.50077,6.484698306432632e-07,0.0182,41.8 deg
0.513445,6.750559627226272e-07,0.018,41.8 deg
0.52644,6.850440957978754e-07,0.0178,41.8 deg
0.53977,6.73912786184608e-07,0.0179,41.8 deg
0.553435,6.981108301055796e-07,0.0178,41.8 deg
0.567445,6.86145239466924e-07,0.0175,41.8 deg
0.58181,7.022130340991918e-07,0.0176,41.8 deg
0.596535,7.418826015943604e-07,0.0173,41.8 deg
0.61164,7.340930299360072e-07,0.0173,41.8 deg
0.627125,7.358168796311983e-07,0.0173,41.8 deg
0.643,7.493547271002583e-07,0.0172,41.8 deg
0.65928,7.454404711808479e-07,0.0173,41.8 deg
0.67597,7.688167474490101e-07,0.0172,41.8 deg
0.69308,7.797177911386872e-07,0.017,41.8 deg
0.710625,7.838818141170011e-07,0.0172,41.8 deg
0.728615,7.87524869896677e-07,0.017,41.8 deg
0.74706,7.970469988488137e-07,0.0173,41.8 deg
0.76597,8.004880074826039e-07,0.0171,41.8 deg
0.78536,7.904250753981422e-07,0.0171,41.8 deg
0.805245,7.997002905685586e-07,0.0171,41.8 deg
0.82563,8.144590371370372e-07,0.017,41.8 deg
0.84653,8.192357279829612e-07,0.017,41.8 deg
0.86796,8.114523357228287e-07,0.0171,41.8 deg
0.88993,8.024346013374319e-07,0.0171,41.8 deg
0.912455,8.30550176226826e-07,0.017,41.8 deg
0.935555,8.237895486796345e-07,0.0172,41.8 deg
0.95924,8.537692753958049e-07,0.0169,41.8 deg
0.983525,8.561599775414184e-07,0.0169,41.8 deg
1.00841,8.429804940240737e-07,0.0172,41.8 deg
1.03395,8.352449129130685e-07,0.0171,41.8 deg
1.06015,8.873645372101093e-07,0.0169,41.8 deg
1.087,8.570440239601871e-07,0.0171,41.8 deg
1.1145,8.942147935844516e-07,0.0169,41.8 deg
1.1427,8.61549222208685e-07,0.0173,41.8 deg
1.17165,8.498297588193954e-07,0.0173,41.8 deg
1.2013,9.123978062975597e-07,0.0169,41.8 deg
1.2317,8.932246597885882e-07,0.0171,41.8 deg
1.2629,9.033578909406744e-07,0.017,41.8 deg
1.29485,9.010136331859286e-07,0.0171,41.8 deg
1.3276,9.327629753987722e-07,0.0171,41.8 deg
1.3612,9.052422267942436e-07,0.0172,41.8 deg
1.39565,9.142863159084195e-07,0.017,41.8 deg
1.431,9.147354097289037e-07,0.017,41.8 deg
1.46725,9.428454978039422e-07,0.0169,41.8 deg
1.5044,9.809453508145314e-07,0.017,41.8 deg
1.5425,9.659289097270839e-07,0.0166,41.8 deg
1.58155,9.964160484619185e-07,0.0165,41.8 deg
1.62155,9.730391825658816e-07,0.0167,41.8 deg
1.6626,9.594858524199717e-07,0.0169,41.8 deg
1.7047,9.55087674916458e-07,0.0169,41.8 deg
1.74785,9.264273493451787e-07,0.0171,41.8 deg
1.7921,9.353500658727362e-07,0.0172,41.8 deg
1.83745,1.0196704056433176e-06,0.0165,41.8 deg
1.88395,1.0096873134224516e-06,0.0166,41.8 deg
1.93165,1.0101814647546716e-06,0.0165,41.8 deg
1.98055,1.0964829494627056e-06,0.0159,41.8 deg
2.0307,1.1645015774817997e-06,0.0163,41.8 deg
2.0821,1.0486453867300095e-06,0.0176,41.8 deg
2.1348,1.0655959574087564e-06,0.0169,41.8 deg
2.18885,1.0879032533936895e-06,0.0165,41.8 deg
2.24425,1.04437278470015e-06,0.0166,41.8 deg
2.3011,1.0022353873088842e-06,0.0171,41.8 deg
2.35935,1.077711941014161e-06,0.0169,41.8 deg
2.41905,1.0990028264677912e-06,0.0169,41.8 deg
2.4803,1.1274356728728313e-06,0.0169,41.8 deg
2.5431,1.1296982026450918e-06,0.0166,41.8 deg
2.6075,1.1585686889741395e-06,0.0164,41.8 deg
2.6735,1.1142649879651502e-06,0.0166,41.8 deg
2.74115,1.0802485020019315e-06,0.017,41.8 deg
2.81055,1.0823651240825748e-06,0.0173,41.8 deg
2.8817,9.558921980179456e-07,0.0185,41.8 deg
2.95465,8.180624546287937e-07,0.0201,41.8 deg
3.02945,1.0508948249585957e-06,0.0169,41.8 deg
3.10615,1.1961517013292715e-06,0.0162,41.8 deg
3.1848,1.1616295790377447e-06,0.0166,41.8 deg
3.2654,1.1247130868026343e-06,0.0171,41.8 deg
3.34805,1.0678945479140682e-06,0.0174,41.8 deg
3.43285,1.0887054938271175e-06,0.0177,41.8 deg
3.51975,1.0439837292148842e-06,0.0178,41.8 deg
3.60885,1.053953824471413e-06,0.0179,41.8 deg
3.70025,1.0854847086319779e-06,0.0179,41.8 deg
3.7939,1.1613567411992002e-06,0.0181,41.8 deg
3.8899,1.2243017976191785e-06,0.0172,41.8 deg
3.98835,1.4483902756369548e-06,0.0159,41.8 deg
4.08935,1.7591354049076853e-06,0.0149,41.8 deg
4.1929,2.0222193140993395e-06,0.0144,41.8 deg
4.29905,2.0783915009588057e-06,0.0143,41.8 deg
4.4079,2.347738544652426e-06,0.0136,41.8 deg
4.51945,2.534647253090018e-06,0.0132,41.8 deg
4.63385,2.720056694275336e-06,0.0127,41.8 deg
4.75115,2.6665332765811644e-06,0.013,41.8 deg
4.8714,2.5212889228615136e-06,0.0133,41.8 deg
4.99475,2.171031761425062e-06,0.0145,41.8 deg
5.1212,1.7857461558991214e-06,0.0159,41.8 deg
5.25085,1.4792660798030614e-06,0.0175,41.8 deg
5.3838,1.2719602534990673e-06,0.0195,41.8 deg
5.5201,1.0306568612593666e-06,0.021,41.8 deg
5.6598,9.562358171099278e-07,0.0212,41.8 deg
5.80305,9.137316212667465e-07,0.0205,41.8 deg
5.95,8.444360293759425e-07,0.0206,41.8 deg
6.10065,8.001286725784478e-07,0.0196,41.8 deg
6.25505,8.118408620108152e-07,0.0228,41.8 deg
6.4134,7.100802401118651e-07,0.0261,41.8 deg
6.57575,8.382545636410539e-07,0.0226,41.8 deg
6.7422,8.822352420643723e-07,0.0225,41.8 deg
6.9129,9.112084701493523e-07,0.0218,41.8 deg
7.0879,9.380567468525643e-07,0.0236,41.8 deg
7.26735,8.304693471043785e-07,0.0265,41.8 deg
7.4513,6.590763509644279e-07,0.0297,41.8 deg
7.6399,6.698151630705307e-07,0.0295,41.8 deg
7.8333,6.538326579229684e-07,0.0321,41.8 deg
8.0316,7.125753132284026e-07,0.0305,41.8 deg
8.23495,7.993710951224089e-07,0.0279,41.8 deg
8.44345,1.043053590859216e-06,0.0238,41.8 deg
8.6572,1.389344449109055e-06,0.0191,41.8 deg
8.87635,1.9767318098166534e-06,0.0155,41.8 deg
9.10105,3.30836135409251e-06,0.0112,41.8 deg
9.33145,5.936811829184348e-06,0.0089,41.8 deg
9.56765,9.586473362791896e-06,0.0074,41.8 deg
9.80985,1.2491876459779444e-05,0.0071,41.8 deg
10.0582,1.1789895560492042e-05,0.0076,41.8 deg
10.313,8.652112025638838e-06,0.0092,41.8 deg
10.574,4.540285358539539e-06,0.0129,41.8 deg
10.8415,2.1154171364811588e-06,0.0195,41.8 deg
11.116,1.047510152779712e-06,0.0244,41.8 deg
11.3975,9.616682163423516e-07,0.0254,41.8 deg
11.686,9.826618327592157e-07,0.0253,41.8 deg
11.982,1.0752827221391289e-06,0.0247,41.8 deg
12.2855,1.2571588628623501e-06,0.0238,41.8 deg
12.5965,1.8215595569376516e-06,0.0212,41.8 deg
12.915,2.7647462573796757e-06,0.0177,41.8 deg
13.2415,5.268158171885976e-06,0.0125,41.8 deg
13.577,1.146780765047124e-05,0.0075,41.8 deg
13.921,2.6905988791727686e-05,0.0048,41.8 deg
