Energy,Value,Error,Angle
0.011927,1.8518946319245338e-09,0.0318,12.2 deg
0.0125385,1.6460052173990695e-08,0.0892,12.2 deg
0.0131815,1.7377718283783574e-08,0.1041,12.2 deg
0.013857,1.5211964327833136e-08,0.0873,12.2 deg
0.0145675,1.835664219780622e-08,0.095,12.2 deg
0.0153145,2.0187744651164238e-08,0.089,12.2 deg
0.0160995,2.0217402204470594e-08,0.0876,12.2 deg
0.016925,2.1596243692273915e-08,0.086,12.2 deg
0.017793,1.9574152208188677e-08,0.085,12.2 deg
0.0187055,2.111932999272756e-08,0.0833,12.2 deg
0.0196645,2.5647343195734856e-08,0.0865,12.2 deg
0.0206725,2.924243744863371e-08,0.0764,12.2 deg
0.021732,2.6554217585445523e-08,0.0729,12.2 deg
0.0228465,2.5109521460803043e-08,0.0777,12.2 deg
0.024018,2.6015877638046483e-08,0.0754,12.2 deg
0.025249,2.8612927400602908e-08,0.0725,12.2 deg
0.0265435,3.0496809050740086e-08,0.0759,12.2 deg
0.0279045,2.8365058656612885e-08,0.0779,12.2 deg
0.0293355,2.4533286981026483e-08,0.075,12.2 deg
0.0308395,3.1350085896342365e-08,0.0735,12.2 deg
0.0324205,3.2994561489505046e-08,0.0717,12.2 deg
0.034083,4.01365487416695e-08,0.0674,12.2 deg
0.0358305,2.913215733680523e-08,0.0721,12.2 deg
0.0376675,3.476987418562758e-08,0.0657,12.2 deg
0.039599,4.5106396231198656e-08,0.0625,12.2 deg
0.0416295,4.592243770624744e-08,0.06,12.2 deg
0.0437635,4.4101262312743414e-08,0.0613,12.2 deg
0.046007,4.661973311396375e-08,0.0612,12.2 deg
0.048366,4.532800101743541e-08,0.0582,12.2 deg
0.050846,5.50829866972048e-08,0.0571,12.2 deg
0.053453,5.408358684918128e-08,0.0552,12.2 deg
0.0561935,5.476743062324423e-08,0.0523,12.2 deg
0.0590745,5.8809037883408065e-08,0.0516,12.2 deg
0.0621035,5.658401758873392e-08,0.0513,12.2 deg
0.0652875,7.348317822688996e-08,0.0537,12.2 deg
0.0686345,6.443479142479253e-08,0.0504,12.2 deg
0.0721535,7.5734887595731e-08,0.0476,12.2 deg
0.075853,7.087052679975299e-08,0.0546,12.2 deg
0.079742,7.806590152355342e-08,0.0486,12.2 deg
0.0838305,8.11806207792888e-08,0.0469,12.2 deg
0.088129,7.70774821260154e-08,0.0452,12.2 deg
0.0926475,8.88106335237103e-08,0.0447,12.2 deg
0.0973975,8.894393691054444e-08,0.0434,12.2 deg
0.102391,9.216837953286118e-08,0.0427,12.2 deg
0.10764,1.0446196388270198e-07,0.0406,12.2 deg
0.11316,1.1224840614206343e-07,0.0576,12.2 deg
0.11896,1.185962326719657e-07,0.0394,12.2 deg
0.12506,1.1691042255239632e-07,0.0373,12.2 deg
0.131475,1.2881989207272674e-07,0.0379,12.2 deg
0.138215,1.360990822898086e-07,0.0352,12.2 deg
0.1453,1.3541473958404373e-07,0.0365,12.2 deg
0.15275,1.469952394151652e-07,0.0344,12.2 deg
0.16058,1.4801160079210958e-07,0.0335,12.2 deg
0.16881,1.579916630381952e-07,0.0336,12.2 deg
0.17747,1.623160871948036e-07,0.0334,12.2 deg
0.18657,1.8587469789458472e-07,0.0312,12.2 deg
0.196135,1.8376235088181196e-07,0.0311,12.2 deg
0.20619,1.892535941107023e-07,0.0313,12.2 deg
0.21676,1.9811701662918995e-07,0.0301,12.2 deg
0.227875,2.0330364249225092e-07,0.0301,12.2 deg
0.23956,2.2081052445604068e-07,0.0284,12.2 deg
0.251845,2.3278985401524478e-07,0.0281,12.2 deg
0.264755,2.5405547015184094e-07,0.0279,12.2 deg
0.278325,2.799820912994692e-07,0.0265,12.2 deg
0.292595,2.8071453532112773e-07,0.0263,12.2 deg
0.3076,3.15705571660577e-07,0.0254,12.2 deg
0.32337,3.107110103550495e-07,0.0257,12.2 deg
0.33995,3.3279888456652194e-07,0.024,12.2 deg
0.35738,3.404085554143551e-07,0.0244,12.2 deg
0.3757,3.366344994720537e-07,0.0235,12.2 deg
0.394965,3.2600157058676234e-07,0.0242,12.2 deg
0.415215,3.455248028884786e-07,0.0228,12.2 deg
0.436505,3.043254787180144e-07,0.0254,12.2 deg
0.458885,4.1103161092410036e-07,0.0224,12.2 deg
0.48241,4.43500648494994e-07,0.0221,12.2 deg
0.507145,4.607281907253154e-07,0.0212,12.2 deg
