Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.3106485615590684e-07,0.005724631063433291,0.01,0.1,41.8 deg
0.1 - 1,2.9627466627647624e-06,0.0012173753141320445,0.1,1.0,41.8 deg
1 - 3.5,4.960667226190424e-06,0.001626888310067361,1.0,3.5,41.8 deg
3.5 - 10,5.058183549461563e-07,0.009329261056078867,3.5,10.0,41.8 deg
10 - 20,1.2625612307519376e-06,0.009987917222375376,10.0,20.0,41.8 deg
