Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,1.1212410815371659e-06,0.0025929908147453973,0.1,1.0,12.2 deg
1 - 3.5,1.222552660412282e-06,0.0017597984510758424,1.0,3.5,12.2 deg
3.5 - 10,2.32302905710297e-06,0.0023180052453117893,3.5,10.0,12.2 deg
10 - 20,2.180207357951313e-05,0.0015248505695999056,10.0,20.0,12.2 deg
