Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,9.691497077740225e-08,0.006676355831901669,0.01,0.1,41.8 deg
0.1 - 1,1.2360556874357214e-06,0.0018552295448881193,0.1,1.0,41.8 deg
1 - 3.5,1.1135875541368686e-06,0.0033163810575699676,1.0,3.5,41.8 deg
3.5 - 10,5.3196592733905886e-08,0.030722292300223553,3.5,10.0,41.8 deg
10 - 20,1.1546621130067246e-07,0.037333443471606366,10.0,20.0,41.8 deg
