Energy,Value,Error,Angle
0.011927,1.8046286907389278e-09,0.0322,0 deg
0.0125385,1.5623778345845882e-08,0.096,0 deg
0.0131815,1.684334965234799e-08,0.1162,0 deg
0.013857,1.4959964318961246e-08,0.0917,0 deg
0.0145675,1.637280138661368e-08,0.0962,0 deg
0.0153145,1.906466349944147e-08,0.0931,0 deg
0.0160995,2.0821945800662177e-08,0.0907,0 deg
0.016925,1.8247285031013796e-08,0.0878,0 deg
0.017793,2.0747280092204136e-08,0.0848,0 deg
0.0187055,1.9598709440435985e-08,0.0899,0 deg
0.0196645,2.4061460140295553e-08,0.0864,0 deg
0.0206725,2.5952535708460704e-08,0.0802,0 deg
0.021732,2.9615949564394546e-08,0.0749,0 deg
0.0228465,2.5860939556725083e-08,0.0764,0 deg
0.024018,2.6198657106439912e-08,0.0778,0 deg
0.025249,2.767660908492619e-08,0.0774,0 deg
0.0265435,3.052761006985625e-08,0.0793,0 deg
0.0279045,3.587259776549543e-08,0.0614,0 deg
0.0293355,3.781331926966709e-08,0.0511,0 deg
0.0308395,3.715772411006725e-08,0.0592,0 deg
0.0324205,3.4381711220824e-08,0.0719,0 deg
0.034083,3.730219019236839e-08,0.0668,0 deg
0.0358305,3.364208880838661e-08,0.0688,0 deg
0.0376675,3.7029356987207366e-08,0.0577,0 deg
0.039599,5.2490478873675206e-08,0.0538,0 deg
0.0416295,5.3556646016076885e-08,0.0548,0 deg
0.0437635,5.93039726311516e-08,0.0476,0 deg
0.046007,6.199915637212588e-08,0.0415,0 deg
0.048366,6.208801819442252e-08,0.0444,0 deg
0.050846,6.299949493095365e-08,0.0456,0 deg
0.053453,6.024062597181748e-08,0.049,0 deg
0.0561935,6.987373555752054e-08,0.0433,0 deg
0.0590745,8.226245060407766e-08,0.0384,0 deg
0.0621035,7.975463252361593e-08,0.0385,0 deg
0.0652875,9.138800643474186e-08,0.0386,0 deg
0.0686345,9.638615909784262e-08,0.0388,0 deg
0.0721535,1.009188507014357e-07,0.034,0 deg
0.075853,1.0013347076064354e-07,0.0342,0 deg
0.079742,1.1360729407367612e-07,0.0319,0 deg
0.0838305,1.1965505147842654e-07,0.0366,0 deg
0.088129,1.218116349855484e-07,0.0308,0 deg
0.0926475,1.3540273633720814e-07,0.0304,0 deg
0.0973975,1.372333142481664e-07,0.0296,0 deg
0.102391,1.4133827574691623e-07,0.0273,0 deg
0.10764,1.6151757227855254e-07,0.026,0 deg
0.11316,1.8081871530154037e-07,0.0245,0 deg
0.11896,2.102589459668484e-07,0.0226,0 deg
0.12506,2.0877361106878885e-07,0.0221,0 deg
0.131475,2.1691179830513318e-07,0.0215,0 deg
0.138215,2.4848518827789207e-07,0.0204,0 deg
0.1453,2.4667670985710354e-07,0.0267,0 deg
