Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,2.0206905930021287e-07,0.003949182674030326,0.01,0.1,0 deg
0.1 - 1,6.169329438995344e-07,0.0018118278460882505,0.1,1.0,0 deg
1 - 3.5,3.2172328695513335e-08,0.0105274722546306,1.0,3.5,0 deg
3.5 - 10,1.6235889492364638e-09,0.1434175332433081,3.5,10.0,0 deg
10 - 20,1.653542770007528e-08,0.05238289556907553,10.0,20.0,0 deg
