Energy,Value,Error,Angle
0.01 - 0.1,9.844004660620611e-06,0.0031650559811913235,41.8 deg
0.1 - 1,5.178626954214234e-05,0.0014948205566838878,41.8 deg
1 - 3.5,3.771382954773011e-06,0.006250160414094441,41.8 deg
3.5 - 10,3.3817736995736403e-07,0.03774588685062729,41.8 deg
10 - 20,3.333115186125981e-07,0.048451061530492966,41.8 deg
