Energy,Value,Error,Angle
0.011927,3.71743132218671e-09,0.0193,0 deg
0.0125385,3.2578738703354705e-08,0.0535,0 deg
0.0131815,3.3484221503396893e-08,0.054,0 deg
0.013857,3.915944873452792e-08,0.0504,0 deg
0.0145675,4.004219795535963e-08,0.0487,0 deg
0.0153145,4.310770285882365e-08,0.0462,0 deg
0.0160995,4.7279830296064765e-08,0.0458,0 deg
0.016925,5.182606521598582e-08,0.0419,0 deg
0.017793,6.311560780680527e-08,0.0388,0 deg
0.0187055,6.85422963134642e-08,0.0372,0 deg
0.0196645,9.11437733570958e-08,0.034,0 deg
0.0206725,1.0357969367874861e-07,0.0327,0 deg
0.021732,1.1084798254963238e-07,0.0302,0 deg
0.0228465,2.2447165966603485e-07,0.0223,0 deg
0.024018,4.2240455132242893e-07,0.0172,0 deg
0.025249,1.2942520006862466e-06,0.0108,0 deg
0.0265435,6.701961748427878e-07,0.0135,0 deg
0.0279045,1.6693015208477576e-08,0.0698,0 deg
0.0293355,3.4532003133662747e-09,0.1426,0 deg
0.0308395,1.7012857821745003e-08,0.0803,0 deg
0.0324205,4.072839629288605e-08,0.0519,0 deg
0.034083,6.376906798217709e-08,0.0432,0 deg
0.0358305,8.102356884669328e-08,0.0365,0 deg
0.0376675,1.0845177435122791e-07,0.0325,0 deg
0.039599,1.4365555302987003e-07,0.0284,0 deg
0.0416295,1.4728872571985823e-07,0.0285,0 deg
0.0437635,1.5918797981537635e-07,0.0269,0 deg
0.046007,2.0279067836682313e-07,0.0232,0 deg
0.048366,2.2657001002701493e-07,0.0226,0 deg
0.050846,2.876428649757571e-07,0.0197,0 deg
0.053453,1.801614925577695e-07,0.0239,0 deg
0.0561935,2.1869130984438297e-07,0.0223,0 deg
0.0590745,3.149249129528044e-07,0.019,0 deg
0.0621035,3.379058010739228e-07,0.0184,0 deg
0.0652875,4.2696498047063667e-07,0.0161,0 deg
0.0686345,6.336127827654375e-07,0.0131,0 deg
0.0721535,9.479050834801568e-07,0.0111,0 deg
0.075853,3.667012727597269e-07,0.0166,0 deg
0.079742,5.368129498063087e-07,0.0151,0 deg
0.0838305,1.591548723352492e-06,0.0094,0 deg
0.088129,1.2930272376818366e-07,0.0293,0 deg
0.0926475,3.2527192526158124e-07,0.0188,0 deg
0.0973975,4.586770826537243e-07,0.0163,0 deg
0.102391,5.476508923144509e-07,0.0148,0 deg
0.10764,6.810144264420779e-07,0.0131,0 deg
0.11316,6.936974254837063e-07,0.0124,0 deg
0.11896,8.780792260543462e-07,0.0099,0 deg
0.12506,1.4617912299612244e-06,0.009,0 deg
0.131475,1.9029289482042419e-06,0.0077,0 deg
0.138215,3.4445923432876294e-06,0.0064,0 deg
0.1453,7.489158841911046e-07,0.0122,0 deg
0.15275,5.54951496989085e-07,0.0143,0 deg
0.16058,1.148161377661197e-06,0.01,0 deg
0.16881,3.1324551644648988e-06,0.0064,0 deg
0.17747,1.0724885879439864e-06,0.01,0 deg
0.18657,4.316095016788866e-06,0.0055,0 deg
0.196135,3.544234354711677e-07,0.0179,0 deg
0.20619,8.374598202378597e-07,0.0119,0 deg
0.21676,1.6823003932050174e-06,0.0081,0 deg
0.227875,2.385850683958636e-06,0.0073,0 deg
0.23956,1.8684105897030653e-06,0.0081,0 deg
0.251845,2.1274382774350992e-06,0.0075,0 deg
0.264755,2.3057726808757453e-06,0.0071,0 deg
0.278325,4.790913151146604e-06,0.0052,0 deg
0.292595,1.733387305560384e-06,0.0089,0 deg
0.3076,5.651834979863895e-06,0.0047,0 deg
0.32337,5.759072359609615e-06,0.0049,0 deg
0.33995,2.617128316288975e-06,0.0068,0 deg
0.35738,7.61369349186625e-06,0.004,0 deg
0.3757,4.782191036781287e-06,0.005,0 deg
0.394965,3.7195987102182877e-06,0.0057,0 deg
0.415215,1.978831506294666e-06,0.0082,0 deg
0.436505,2.531409301955508e-06,0.0074,0 deg
0.458885,2.935811506096815e-06,0.0069,0 deg
0.48241,4.9788436870917805e-06,0.0055,0 deg
0.507145,4.0625700565922595e-06,0.0061,0 deg
0.533145,3.4729449510364486e-06,0.0064,0 deg
0.56048,5.460186103528405e-06,0.0053,0 deg
0.58922,4.659814401560199e-06,0.0064,0 deg
0.61943,7.579929086282253e-06,0.0043,0 deg
0.65119,9.909151600077438e-06,0.0034,0 deg
0.68458,6.216076096944712e-06,0.0046,0 deg
0.719675,8.805879776376263e-06,0.004,0 deg
0.75657,3.971070173023756e-06,0.006,0 deg
0.79536,3.2483941627297785e-06,0.0078,0 deg
0.83614,5.037397003628139e-06,0.0065,0 deg
0.87901,4.686960220488183e-06,0.0061,0 deg
0.92408,5.6696508281468036e-06,0.0054,0 deg
0.97146,6.6967662563521645e-06,0.0045,0 deg
1.02127,4.076985888316916e-06,0.0057,0 deg
1.07365,3.71145012085648e-06,0.006,0 deg
1.1287,4.849620472546596e-06,0.0053,0 deg
1.18655,4.69297724469197e-06,0.005,0 deg
1.2474,4.632519305581997e-06,0.005,0 deg
1.31135,3.4202903266706633e-06,0.0062,0 deg
1.37855,3.316813019666385e-06,0.0066,0 deg
1.44925,3.1460616759333005e-06,0.0063,0 deg
1.52355,3.111669386543448e-06,0.0067,0 deg
1.60165,2.2592771899102016e-06,0.0088,0 deg
1.6838,2.661679418881191e-06,0.008,0 deg
1.77015,3.0098691100294655e-06,0.0072,0 deg
1.8609,2.5990103687170743e-06,0.0077,0 deg
1.9563,2.174230798074301e-06,0.0088,0 deg
2.0566,2.0437527111685874e-06,0.0097,0 deg
2.16205,1.7494131163408216e-06,0.0115,0 deg
2.2729,2.0126519351115636e-06,0.0102,0 deg
2.3894,1.7236976254866042e-06,0.0111,0 deg
2.5119,1.4254452362559455e-06,0.013,0 deg
2.6407,1.1828953006618786e-06,0.0146,0 deg
2.7761,1.28097233404347e-06,0.0141,0 deg
2.91845,1.2494783489023316e-06,0.0139,0 deg
3.06805,1.16627228254715e-06,0.0147,0 deg
3.22535,1.0453408259308462e-06,0.017,0 deg
3.39075,1.093040729003519e-06,0.0163,0 deg
3.5646,9.864839969203042e-07,0.0172,0 deg
3.74735,8.435592992679937e-07,0.0186,0 deg
3.93945,7.296778859645045e-07,0.0209,0 deg
4.14145,6.488110860115117e-07,0.0221,0 deg
4.3538,6.487503104702001e-07,0.0243,0 deg
4.577,6.937890603338618e-07,0.0249,0 deg
4.81165,5.959021090789849e-07,0.0262,0 deg
5.05835,5.666387981802012e-07,0.0282,0 deg
5.3177,5.467741398975369e-07,0.0306,0 deg
5.59035,4.887740488614563e-07,0.0312,0 deg
5.877,5.165331957210823e-07,0.0355,0 deg
6.1783,5.105634409736568e-07,0.0352,0 deg
6.49505,4.912375525261415e-07,0.0325,0 deg
6.8281,4.988611181944942e-07,0.0334,0 deg
7.1782,5.223289668623883e-07,0.0372,0 deg
7.5462,5.366626211256294e-07,0.0361,0 deg
7.9331,4.983224466331395e-07,0.0321,0 deg
8.33985,5.666426917473772e-07,0.0347,0 deg
8.76745,6.008487524741008e-07,0.0352,0 deg
9.21695,6.424193827519813e-07,0.0304,0 deg
9.6895,6.850885693811366e-07,0.032,0 deg
10.1863,7.30191510310536e-07,0.0315,0 deg
10.7085,7.559266186305656e-07,0.0316,0 deg
11.2575,1.0661892049530796e-06,0.0247,0 deg
11.835,1.8896460713887894e-06,0.018,0 deg
12.442,3.2556589176382e-06,0.0137,0 deg
13.0795,5.874727760811143e-06,0.0101,0 deg
13.75,1.9267391068479076e-05,0.0057,0 deg
14.455,0.00012476292896630722,0.0023,0 deg
15.196,0.0001698822573171177,0.0019,0 deg
15.9755,6.199356453950808e-05,0.0032,0 deg
16.7945,6.07626901192866e-07,0.0341,0 deg
17.6555,2.408997648023196e-10,0.1213,0 deg
18.561,2.715291529333605e-10,0.1155,0 deg
19.5125,0.0,0.0,0 deg
20.464,0.0,0.0,0 deg
