Energy,Value,Error,Angle
0.011927,1.5402297910692772e-10,0.0718,66.8 deg
0.0125385,3.881264178360385e-09,0.2111,66.8 deg
0.0131815,5.045328495554414e-09,0.1819,66.8 deg
0.013857,4.925465633148251e-09,0.1705,66.8 deg
0.0145675,6.937033159647409e-09,0.1565,66.8 deg
0.0153145,7.81767427038473e-09,0.1405,66.8 deg
0.0160995,8.745317260036584e-09,0.1566,66.8 deg
0.016925,8.229266967621583e-09,0.1418,66.8 deg
0.017793,9.927618712097214e-09,0.1231,66.8 deg
0.0187055,9.496630260498144e-09,0.1349,66.8 deg
0.0196645,1.1147463811965723e-08,0.1376,66.8 deg
0.0206725,1.2301904011575773e-08,0.123,66.8 deg
0.021732,1.5191196466342797e-08,0.1099,66.8 deg
0.0228465,1.6493987118360676e-08,0.1048,66.8 deg
0.024018,1.5145198740746166e-08,0.104,66.8 deg
0.025249,1.5655142204106653e-08,0.0996,66.8 deg
0.0265435,1.8310705848016974e-08,0.0942,66.8 deg
0.0279045,2.0269355655369553e-08,0.0899,66.8 deg
0.0293355,2.7601447541102696e-08,0.0791,66.8 deg
0.0308395,3.925361007768177e-08,0.0684,66.8 deg
0.0324205,6.181147203620871e-08,0.0556,66.8 deg
0.034083,6.493528634393271e-08,0.0524,66.8 deg
0.0358305,8.240714782320768e-08,0.0473,66.8 deg
0.0376675,6.945954543211791e-08,0.0501,66.8 deg
0.039599,6.957315661642176e-08,0.0492,66.8 deg
0.0416295,7.519060251026576e-08,0.0494,66.8 deg
0.0437635,5.546228774082227e-08,0.0545,66.8 deg
0.046007,7.338445417840431e-08,0.0492,66.8 deg
0.048366,7.435615238197801e-08,0.0487,66.8 deg
0.050846,7.423151344630009e-08,0.0474,66.8 deg
0.053453,8.467918741629397e-08,0.0474,66.8 deg
0.0561935,9.26382964720619e-08,0.0437,66.8 deg
0.0590745,1.0199113425336897e-07,0.0414,66.8 deg
0.0621035,1.1099976478972409e-07,0.0405,66.8 deg
0.0652875,1.2333552734376434e-07,0.0374,66.8 deg
0.0686345,1.3268878539340137e-07,0.0364,66.8 deg
0.0721535,1.4062267722526894e-07,0.0357,66.8 deg
0.075853,1.8983744661894027e-07,0.0313,66.8 deg
0.079742,1.1926458839272785e-07,0.038,66.8 deg
0.0838305,1.7310273845519195e-07,0.0327,66.8 deg
0.088129,1.9554443466169664e-07,0.031,66.8 deg
0.0926475,2.0965466272324893e-07,0.0288,66.8 deg
0.0973975,2.3763477795693408e-07,0.0278,66.8 deg
0.102391,2.408603089587901e-07,0.0274,66.8 deg
0.10764,2.550271140420122e-07,0.0265,66.8 deg
0.11316,3.07309953073796e-07,0.0245,66.8 deg
0.11896,2.8715469795959586e-07,0.0251,66.8 deg
0.12506,3.680114834423194e-07,0.0228,66.8 deg
0.131475,3.889843099718856e-07,0.022,66.8 deg
0.138215,4.1952265581124626e-07,0.0207,66.8 deg
0.1453,4.5927869116995503e-07,0.0197,66.8 deg
0.15275,4.922780383670814e-07,0.0197,66.8 deg
0.16058,5.563250179183764e-07,0.0183,66.8 deg
0.16881,6.200106431010711e-07,0.0174,66.8 deg
0.17747,6.501330664943615e-07,0.0171,66.8 deg
0.18657,7.380293301274859e-07,0.0161,66.8 deg
0.196135,7.618663767406972e-07,0.0158,66.8 deg
0.20619,8.300650624464324e-07,0.0151,66.8 deg
0.21676,9.08497060363866e-07,0.0144,66.8 deg
0.227875,1.0155843335349389e-06,0.0138,66.8 deg
0.23956,1.0334400482078682e-06,0.0136,66.8 deg
0.251845,1.1665687508159717e-06,0.0129,66.8 deg
0.264755,1.3306881629208174e-06,0.0121,66.8 deg
0.278325,1.3786179092819498e-06,0.012,66.8 deg
0.292595,1.4620367880963887e-06,0.0116,66.8 deg
0.3076,1.6405524146459623e-06,0.0109,66.8 deg
0.32337,1.694941702290794e-06,0.0107,66.8 deg
0.33995,1.9910714641216573e-06,0.01,66.8 deg
0.35738,2.1153937372677646e-06,0.0098,66.8 deg
0.3757,2.00128777861051e-06,0.01,66.8 deg
0.394965,2.4240993728738827e-06,0.0092,66.8 deg
0.415215,2.5495954400681566e-06,0.0089,66.8 deg
0.436505,2.779332583987618e-06,0.0086,66.8 deg
0.458885,2.956891588714337e-06,0.0085,66.8 deg
0.48241,3.104786569129536e-06,0.0083,66.8 deg
0.507145,3.7361669242856015e-06,0.0077,66.8 deg
0.533145,3.950598640532814e-06,0.0075,66.8 deg
0.56048,4.0001498194004226e-06,0.0072,66.8 deg
0.58922,4.147376600179281e-06,0.0072,66.8 deg
0.61943,4.365113715031041e-06,0.007,66.8 deg
0.65119,4.501741721417691e-06,0.007,66.8 deg
0.68458,5.004874282405347e-06,0.0066,66.8 deg
0.719675,5.302014006637371e-06,0.0065,66.8 deg
0.75657,5.013747368730082e-06,0.0066,66.8 deg
0.79536,5.71610492174451e-06,0.0063,66.8 deg
0.83614,5.7688591437712875e-06,0.0064,66.8 deg
0.87901,5.718295868132995e-06,0.0063,66.8 deg
0.92408,6.232644099526861e-06,0.0061,66.8 deg
0.97146,6.685546580947761e-06,0.006,66.8 deg
1.02127,6.655035790166032e-06,0.006,66.8 deg
1.07365,6.758667510102633e-06,0.006,66.8 deg
1.1287,7.467631166462119e-06,0.0058,66.8 deg
1.18655,7.095714531721362e-06,0.0059,66.8 deg
1.2474,7.552290774034875e-06,0.0058,66.8 deg
1.31135,7.4990165437721545e-06,0.0059,66.8 deg
1.37855,8.048151004482185e-06,0.0058,66.8 deg
1.44925,7.845249746797213e-06,0.0059,66.8 deg
1.52355,7.918321935397038e-06,0.006,66.8 deg
1.60165,8.264232884990002e-06,0.0059,66.8 deg
1.6838,8.615161380145439e-06,0.0059,66.8 deg
1.77015,7.708521795728868e-06,0.0064,66.8 deg
1.8609,8.27516980758405e-06,0.0063,66.8 deg
1.9563,8.076777362826222e-06,0.0064,66.8 deg
2.0566,7.874666037522502e-06,0.0067,66.8 deg
2.16205,7.4569555539473885e-06,0.007,66.8 deg
2.2729,7.417543986351273e-06,0.0072,66.8 deg
2.3894,6.913811927153997e-06,0.0078,66.8 deg
2.5119,6.468468638626401e-06,0.0083,66.8 deg
2.6407,6.012047537252292e-06,0.0086,66.8 deg
2.7761,5.4247310959961495e-06,0.0094,66.8 deg
2.91845,5.089411169129998e-06,0.01,66.8 deg
3.06805,4.562395620432676e-06,0.0111,66.8 deg
3.22535,3.938875864556066e-06,0.0117,66.8 deg
3.39075,3.532697174161542e-06,0.0138,66.8 deg
3.5646,3.1237156590482385e-06,0.0144,66.8 deg
3.74735,2.6879170871721056e-06,0.0155,66.8 deg
3.93945,2.405855498804623e-06,0.0175,66.8 deg
4.14145,2.0356626056328294e-06,0.0191,66.8 deg
4.3538,1.8201226477418184e-06,0.0211,66.8 deg
4.577,1.5777241442350562e-06,0.0228,66.8 deg
4.81165,1.3743817326696417e-06,0.0235,66.8 deg
5.05835,1.2034551998184767e-06,0.0267,66.8 deg
5.3177,1.0925182908340757e-06,0.0289,66.8 deg
5.59035,9.85365938556489e-07,0.0285,66.8 deg
5.877,9.446004075515241e-07,0.0338,66.8 deg
6.1783,8.495816460474151e-07,0.0295,66.8 deg
6.49505,8.22036106351587e-07,0.0309,66.8 deg
6.8281,8.414793045252741e-07,0.0328,66.8 deg
7.1782,8.185219056439773e-07,0.0319,66.8 deg
7.5462,7.463456182067416e-07,0.0318,66.8 deg
7.9331,7.729657950602923e-07,0.0322,66.8 deg
8.33985,8.124260517362731e-07,0.029,66.8 deg
8.76745,8.751065314352726e-07,0.0292,66.8 deg
9.21695,9.310738891858055e-07,0.0281,66.8 deg
9.6895,8.509210642843364e-07,0.0276,66.8 deg
10.1863,9.530716980170584e-07,0.0287,66.8 deg
10.7085,8.463952244271565e-07,0.0285,66.8 deg
11.2575,7.678418396140536e-07,0.0291,66.8 deg
11.835,9.237392816727988e-07,0.0306,66.8 deg
12.442,6.983141160425745e-07,0.0369,66.8 deg
13.0795,5.110903082061769e-07,0.0393,66.8 deg
13.75,1.7331188580945477e-06,0.0257,66.8 deg
14.455,1.0390797603532143e-05,0.0112,66.8 deg
15.196,8.564634346954601e-06,0.0119,66.8 deg
15.9755,2.129135317307315e-06,0.0237,66.8 deg
16.7945,1.794807982308742e-07,0.0758,66.8 deg
17.6555,3.668520986562458e-08,0.1449,66.8 deg
18.561,5.512098187344095e-09,0.2139,66.8 deg
19.5125,4.94018318110603e-10,0.1832,66.8 deg
20.464,4.855502795517952e-11,0.4446,66.8 deg
