Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,2.4864200795096543e-07,0.003555572041572035,0.01,0.1,41.8 deg
0.1 - 1,2.817559845992096e-06,0.0010361476454405524,0.1,1.0,41.8 deg
1 - 3.5,1.6471664248492111e-06,0.002076635251330901,1.0,3.5,41.8 deg
3.5 - 10,3.249860067132065e-07,0.008720644477017286,3.5,10.0,41.8 deg
10 - 20,5.80738847808366e-07,0.010383160020272364,10.0,20.0,41.8 deg
