Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,5.245402759163625e-06,0.001511485273668551,0.01,0.1,12.2 deg
0.1 - 1,2.333750711906435e-06,0.001072415375044225,0.1,1.0,12.2 deg
1 - 3.5,3.113541187032958e-06,0.0018097061670176587,1.0,3.5,12.2 deg
3.5 - 10,2.683631764138486e-06,0.0032815546251879703,3.5,10.0,12.2 deg
10 - 20,2.7342821842959118e-05,0.001555095214102124,10.0,20.0,12.2 deg
