Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,5.077923085481487e-07,0.0033837170336803923,0.1,1.0,24.9 deg
1 - 3.5,9.604647728733122e-07,0.0026241464399919174,1.0,3.5,24.9 deg
3.5 - 10,1.91555231412208e-06,0.0028669025426198372,3.5,10.0,24.9 deg
10 - 20,2.4542092170032016e-05,0.0016094822322113291,10.0,20.0,24.9 deg
