Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.8790229521438094e-07,0.0040742903684530644,0.01,0.1,24.9 deg
0.1 - 1,5.055331998551291e-07,0.0020841007440282884,0.1,1.0,24.9 deg
1 - 3.5,2.0319160399970043e-08,0.01497100804295427,1.0,3.5,24.9 deg
3.5 - 10,1.146980494981478e-09,0.16543197270704035,3.5,10.0,24.9 deg
10 - 20,3.796034084527948e-09,0.1175603685325843,10.0,20.0,24.9 deg
