Energy,Value,Error,Angle
0.011927,9.456253264023947e-10,0.0339,0 deg
0.0125385,1.7437968344252117e-08,0.0843,0 deg
0.0131815,2.299680720107174e-08,0.0799,0 deg
0.013857,2.0718666760863132e-08,0.0805,0 deg
0.0145675,2.6394680309000375e-08,0.0774,0 deg
0.0153145,2.7512508638638554e-08,0.078,0 deg
0.0160995,2.3666421444026887e-08,0.0736,0 deg
0.016925,2.7543215130819967e-08,0.0695,0 deg
0.017793,2.8392446061186805e-08,0.0679,0 deg
0.0187055,2.9701588420795808e-08,0.0653,0 deg
0.0196645,3.5080237212714094e-08,0.0622,0 deg
0.0206725,3.5813439051528206e-08,0.0637,0 deg
0.021732,3.7453647306232694e-08,0.0598,0 deg
0.0228465,4.0899898909727834e-08,0.0565,0 deg
0.024018,4.020748349582322e-08,0.0589,0 deg
0.025249,4.272512505720306e-08,0.0575,0 deg
0.0265435,5.025746287331972e-08,0.0556,0 deg
0.0279045,4.017573359410027e-08,0.0611,0 deg
0.0293355,4.119761394376054e-08,0.0575,0 deg
0.0308395,4.8497989257292764e-08,0.054,0 deg
0.0324205,5.169377991518399e-08,0.052,0 deg
0.034083,6.012183603772226e-08,0.0515,0 deg
0.0358305,7.288369253213177e-08,0.041,0 deg
0.0376675,8.180539786135713e-08,0.0365,0 deg
0.039599,9.079172053957999e-08,0.0332,0 deg
0.0416295,1.212560253885244e-07,0.0283,0 deg
0.0437635,1.0873198458953834e-07,0.0301,0 deg
0.046007,9.81821164641077e-08,0.0351,0 deg
0.048366,1.0582253167079603e-07,0.0343,0 deg
0.050846,1.0164051837210506e-07,0.0319,0 deg
0.053453,1.2537172416041607e-07,0.0273,0 deg
0.0561935,1.276994684057382e-07,0.029,0 deg
0.0590745,1.3177036617983523e-07,0.0289,0 deg
0.0621035,1.481289453262802e-07,0.0276,0 deg
0.0652875,1.4565611048255932e-07,0.0278,0 deg
0.0686345,1.49107515927033e-07,0.0263,0 deg
0.0721535,1.5830831086441063e-07,0.0306,0 deg
0.075853,1.612294834976667e-07,0.0267,0 deg
0.079742,1.8314625343508388e-07,0.024,0 deg
0.0838305,1.8110866160949804e-07,0.0242,0 deg
0.088129,1.8099401610445382e-07,0.0247,0 deg
0.0926475,1.8975498965279011e-07,0.0234,0 deg
0.0973975,1.909152453953351e-07,0.0241,0 deg
0.102391,2.0936522247269847e-07,0.0218,0 deg
0.10764,2.443097224403502e-07,0.021,0 deg
0.11316,2.47138493497536e-07,0.0204,0 deg
0.11896,2.582797789120539e-07,0.0195,0 deg
0.12506,2.666782919318909e-07,0.0186,0 deg
0.131475,2.924948829467085e-07,0.0179,0 deg
0.138215,3.064264606972993e-07,0.0182,0 deg
0.1453,2.7830895609816607e-07,0.0191,0 deg
0.15275,3.019217572208832e-07,0.0178,0 deg
0.16058,3.348132212618777e-07,0.0167,0 deg
0.16881,3.558252186852674e-07,0.016,0 deg
0.17747,3.7920547700213174e-07,0.0155,0 deg
0.18657,3.880477909717837e-07,0.0154,0 deg
0.196135,3.85885515832124e-07,0.0156,0 deg
0.20619,4.178028151131613e-07,0.0147,0 deg
0.21676,4.5730897842153014e-07,0.0135,0 deg
0.227875,4.682852886769082e-07,0.0136,0 deg
0.23956,4.942620219765698e-07,0.0137,0 deg
0.251845,4.837641033337471e-07,0.0129,0 deg
0.264755,5.254560446829316e-07,0.0126,0 deg
0.278325,5.653238306295732e-07,0.0121,0 deg
0.292595,5.558530600088328e-07,0.0118,0 deg
0.3076,5.432382545592876e-07,0.0117,0 deg
0.32337,5.421131683251105e-07,0.0116,0 deg
0.33995,5.598186664455609e-07,0.0115,0 deg
0.35738,5.064749236157967e-07,0.0112,0 deg
0.3757,3.6227495520408915e-07,0.0125,0 deg
0.394965,2.8366682077341456e-07,0.0182,0 deg
0.415215,2.0266681712372837e-07,0.0274,0 deg
0.436505,1.3505829274640553e-07,0.043,0 deg
0.458885,2.114328286521772e-07,0.0398,0 deg
0.48241,4.368579497995177e-07,0.0257,0 deg
0.507145,7.270504278616004e-07,0.0174,0 deg
0.533145,1.015061593530246e-06,0.0131,0 deg
0.56048,1.2132369122458525e-06,0.0105,0 deg
0.58922,1.418699801211601e-06,0.0092,0 deg
0.61943,1.624361661214968e-06,0.0081,0 deg
0.65119,1.784405261364043e-06,0.0075,0 deg
0.68458,1.9249959511797976e-06,0.0069,0 deg
0.719675,2.0759004023497423e-06,0.0064,0 deg
0.75657,2.2233472547550893e-06,0.0062,0 deg
0.79536,2.356110272445844e-06,0.0062,0 deg
0.83614,2.2843442239610206e-06,0.006,0 deg
0.87901,1.950093770379743e-06,0.0058,0 deg
0.92408,1.4170947221333248e-06,0.0068,0 deg
0.97146,6.048725004785546e-07,0.0135,0 deg
1.02127,2.493133528286177e-07,0.0301,0 deg
1.07365,5.52416989561835e-07,0.0176,0 deg
1.1287,1.4395029015571156e-06,0.0084,0 deg
1.18655,2.3622838635935577e-06,0.0061,0 deg
1.2474,2.8236134854654527e-06,0.0053,0 deg
1.31135,1.6701737704182634e-06,0.0085,0 deg
1.37855,1.590620727032834e-06,0.0099,0 deg
1.44925,3.694508559387388e-06,0.0053,0 deg
1.52355,4.486413058013558e-06,0.0045,0 deg
1.60165,4.897480996625802e-06,0.0041,0 deg
1.6838,4.5235395066241234e-06,0.0044,0 deg
1.77015,5.805166047493702e-06,0.0039,0 deg
1.8609,5.268586449153664e-06,0.0042,0 deg
1.9563,3.982922793620471e-06,0.0049,0 deg
2.0566,6.6678667221642205e-06,0.0038,0 deg
2.16205,7.750539630703634e-06,0.0038,0 deg
2.2729,9.732297712939307e-06,0.0036,0 deg
2.3894,1.952542895732196e-05,0.0034,0 deg
2.5119,1.3402383803093388e-05,0.0034,0 deg
2.6407,1.0897118635312504e-05,0.0034,0 deg
2.7761,1.123811862756938e-05,0.0033,0 deg
2.91845,1.147517744786299e-05,0.0033,0 deg
3.06805,1.1448878034429964e-05,0.0034,0 deg
3.22535,7.45950579718533e-06,0.0047,0 deg
3.39075,2.983103403710416e-06,0.0084,0 deg
3.5646,2.6744220367435887e-06,0.0086,0 deg
3.74735,2.6702960573643953e-06,0.009,0 deg
3.93945,3.169214641639999e-06,0.0084,0 deg
4.14145,6.0292353564080765e-06,0.0053,0 deg
4.3538,4.645635787265082e-06,0.0062,0 deg
4.577,5.1213793133213775e-06,0.006,0 deg
4.81165,7.342903526708e-06,0.0047,0 deg
5.05835,6.4877233408070396e-06,0.0049,0 deg
5.3177,5.588760101946215e-06,0.0057,0 deg
5.59035,7.160114224485112e-06,0.0049,0 deg
5.877,5.0884789210438735e-06,0.0058,0 deg
6.1783,5.464397908091004e-06,0.0059,0 deg
6.49505,6.389758388694303e-06,0.0056,0 deg
6.8281,6.447613123023992e-06,0.0055,0 deg
7.1782,7.903291488598199e-06,0.0054,0 deg
7.5462,7.1390267890714195e-06,0.0058,0 deg
7.9331,7.089834809238306e-06,0.0061,0 deg
8.33985,9.647679361126446e-06,0.0055,0 deg
8.76745,7.368346595460679e-06,0.0056,0 deg
9.21695,6.232706857785647e-06,0.0058,0 deg
9.6895,5.615852218129021e-06,0.0055,0 deg
10.1863,4.627880841595976e-06,0.0058,0 deg
10.7085,5.871428318051231e-06,0.0052,0 deg
11.2575,7.208907920826902e-06,0.0055,0 deg
11.835,9.756595876179927e-06,0.0047,0 deg
12.442,2.2130051438961628e-05,0.0033,0 deg
13.0795,4.9688129199028215e-05,0.0024,0 deg
13.75,0.00024005102289757028,0.0011,0 deg
14.455,0.0012782523395181954,0.0005,0 deg
15.196,0.0014469635698054633,0.0005,0 deg
15.9755,0.0005169232218812008,0.0008,0 deg
16.7945,6.217822733643494e-06,0.0078,0 deg
17.6555,1.5968390138574484e-08,0.1917,0 deg
18.561,2.0106665195639706e-09,0.6167,0 deg
19.5125,8.921125941397074e-09,0.263,0 deg
20.464,5.888247531041843e-09,0.1,0 deg
