Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.7085141270000278e-07,0.003990117790581626,0.01,0.1,0 deg
0.1 - 1,5.005355647905171e-06,0.0008235560040015218,0.1,1.0,0 deg
1 - 3.5,1.5436505138099876e-05,0.0007843615602375048,1.0,3.5,0 deg
3.5 - 10,7.227430078808134e-06,0.0019816696435086423,3.5,10.0,0 deg
10 - 20,0.0006030721399779951,0.0004078759277290206,10.0,20.0,0 deg
