Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,7.154665358568183e-08,0.008360569680116567,0.01,0.1,41.8 deg
0.1 - 1,2.2282830352768496e-06,0.0015856705395434348,0.1,1.0,41.8 deg
1 - 3.5,6.2735275528134025e-06,0.0015319185134220284,1.0,3.5,41.8 deg
3.5 - 10,1.3635283221751183e-06,0.005070763913164724,3.5,10.0,41.8 deg
10 - 20,5.792988915797426e-06,0.003697980638178381,10.0,20.0,41.8 deg
