Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,2.819755586777261e-07,0.00334074040585098,0.01,0.1,24.9 deg
0.1 - 1,1.4020148309925446e-06,0.0013370446670212042,0.1,1.0,24.9 deg
1 - 3.5,2.2071295764121427e-07,0.005044279666853527,1.0,3.5,24.9 deg
3.5 - 10,2.43248540910629e-08,0.0316221719684454,3.5,10.0,24.9 deg
10 - 20,8.980352621461279e-08,0.027557330482147157,10.0,20.0,24.9 deg
