Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,9.864602558711491e-08,0.005767806195291289,0.01,0.1,66.8 deg
0.1 - 1,2.3009855818664852e-06,0.0012679021361694683,0.1,1.0,66.8 deg
1 - 3.5,4.156546075315485e-06,0.0013964719671189902,1.0,3.5,66.8 deg
3.5 - 10,1.4295848458296523e-06,0.003832518980537271,3.5,10.0,66.8 deg
10 - 20,1.7627127892419287e-06,0.0051574045542029595,10.0,20.0,66.8 deg
