Energy,Value,Error,Angle
0.011927,3.617543708595833e-08,0.0062,41.8 deg
0.0125385,3.543798598222928e-07,0.0162,41.8 deg
0.0131815,3.5704958676246625e-07,0.016,41.8 deg
0.013857,3.6725289525439023e-07,0.0157,41.8 deg
0.0145675,3.771191446573641e-07,0.0165,41.8 deg
0.0153145,3.868672816022193e-07,0.0155,41.8 deg
0.0160995,4.009952477055035e-07,0.0154,41.8 deg
0.016925,4.063487169609353e-07,0.0151,41.8 deg
0.017793,4.170030544495025e-07,0.0147,41.8 deg
0.0187055,4.271414133632289e-07,0.0146,41.8 deg
0.0196645,4.4524931847712107e-07,0.0143,41.8 deg
0.0206725,4.636248917716868e-07,0.014,41.8 deg
0.021732,4.729448564620439e-07,0.014,41.8 deg
0.0228465,4.906452240913833e-07,0.0142,41.8 deg
0.024018,4.991119347867076e-07,0.0139,41.8 deg
0.025249,5.192165155650044e-07,0.0134,41.8 deg
0.0265435,5.455120494076041e-07,0.0134,41.8 deg
0.0279045,5.606015844229459e-07,0.0131,41.8 deg
0.0293355,5.646323241342022e-07,0.0129,41.8 deg
0.0308395,5.758716207075537e-07,0.0128,41.8 deg
0.0324205,5.920059021315086e-07,0.0127,41.8 deg
0.034083,6.317556042084468e-07,0.0126,41.8 deg
0.0358305,6.395362822447855e-07,0.0124,41.8 deg
0.0376675,6.602301949631691e-07,0.0121,41.8 deg
0.039599,6.723844666785267e-07,0.0119,41.8 deg
0.0416295,6.820652677974882e-07,0.0119,41.8 deg
0.0437635,7.141553186337082e-07,0.0116,41.8 deg
0.046007,7.368209333467449e-07,0.012,41.8 deg
0.048366,7.569205810164335e-07,0.0114,41.8 deg
0.050846,7.867452520371933e-07,0.0115,41.8 deg
0.053453,7.97467162969028e-07,0.0109,41.8 deg
0.0561935,8.213954554711875e-07,0.0111,41.8 deg
0.0590745,8.684140927669397e-07,0.0106,41.8 deg
0.0621035,8.845571240094069e-07,0.0107,41.8 deg
0.0652875,9.040217184580182e-07,0.0103,41.8 deg
0.0686345,9.283278457229026e-07,0.0103,41.8 deg
0.0721535,1.0010685833948526e-06,0.0101,41.8 deg
0.075853,9.85637166812073e-07,0.0099,41.8 deg
0.079742,1.0059307709917646e-06,0.01,41.8 deg
0.0838305,1.0499659217918702e-06,0.0096,41.8 deg
0.088129,1.0866628302876998e-06,0.0096,41.8 deg
0.0926475,1.125124823420911e-06,0.0099,41.8 deg
0.0973975,1.144064631674833e-06,0.0093,41.8 deg
0.102391,1.2057975964032473e-06,0.0093,41.8 deg
0.10764,1.2686167237692592e-06,0.0091,41.8 deg
0.11316,1.286583861136337e-06,0.0097,41.8 deg
0.11896,1.3040688081144912e-06,0.0092,41.8 deg
0.12506,1.3731124389378006e-06,0.0099,41.8 deg
0.131475,1.4053068231152738e-06,0.0089,41.8 deg
0.138215,1.4500640027961986e-06,0.0093,41.8 deg
0.1453,1.4527568676960735e-06,0.0089,41.8 deg
0.15275,1.5285600176412755e-06,0.0087,41.8 deg
0.16058,1.5751016458126054e-06,0.0085,41.8 deg
0.16881,1.6152876742631356e-06,0.0083,41.8 deg
0.17747,1.7057550182662097e-06,0.0083,41.8 deg
0.18657,1.7066159584885438e-06,0.0082,41.8 deg
0.196135,1.7849860282803387e-06,0.0082,41.8 deg
0.20619,1.8543700299849708e-06,0.0081,41.8 deg
0.21676,1.9124220973071186e-06,0.0087,41.8 deg
0.227875,1.990897888016035e-06,0.0085,41.8 deg
0.23956,2.0787825075872844e-06,0.0078,41.8 deg
0.251845,2.1434950944886682e-06,0.0076,41.8 deg
0.264755,2.201574031687057e-06,0.0076,41.8 deg
0.278325,2.3449410426231234e-06,0.0075,41.8 deg
0.292595,2.4015045796564768e-06,0.0078,41.8 deg
0.3076,2.4431104623327205e-06,0.0078,41.8 deg
0.32337,2.5613367112804503e-06,0.0074,41.8 deg
0.33995,2.619228258771096e-06,0.0074,41.8 deg
0.35738,2.72826033414438e-06,0.0076,41.8 deg
0.3757,2.789384732059358e-06,0.0075,41.8 deg
0.394965,2.870883964432605e-06,0.0073,41.8 deg
0.415215,2.950821017212506e-06,0.0073,41.8 deg
0.436505,2.980419024322607e-06,0.0075,41.8 deg
0.458885,3.0048117765241876e-06,0.0074,41.8 deg
0.48241,3.0516809833526928e-06,0.0073,41.8 deg
0.507145,3.1329780955679294e-06,0.0077,41.8 deg
0.533145,3.1603629042440526e-06,0.0079,41.8 deg
0.56048,3.1827718996718327e-06,0.0079,41.8 deg
0.58922,3.0425107064701797e-06,0.0077,41.8 deg
0.61943,2.1914368447299558e-06,0.0093,41.8 deg
0.65119,2.0409082428705837e-06,0.0097,41.8 deg
0.68458,3.0130157514066612e-06,0.0084,41.8 deg
0.719675,3.2562970997266283e-06,0.0081,41.8 deg
0.75657,3.386075641326948e-06,0.0078,41.8 deg
0.79536,3.4287949492622815e-06,0.0079,41.8 deg
0.83614,2.9690875048223183e-06,0.0084,41.8 deg
0.87901,3.4239655504711197e-06,0.0082,41.8 deg
0.92408,3.3841793329941784e-06,0.0084,41.8 deg
0.97146,3.285684942092653e-06,0.0084,41.8 deg
1.02127,3.3556166950961884e-06,0.0082,41.8 deg
1.07365,3.3990570067063017e-06,0.0086,41.8 deg
1.1287,3.4595091314924568e-06,0.0084,41.8 deg
1.18655,3.5095245461262303e-06,0.0083,41.8 deg
1.2474,3.67177928341942e-06,0.0096,41.8 deg
