Cor A,Value,Error
415.0,2.93873e-13,0.000702774
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,4.38905e-13,0.000324261
854.442,2.19792e-09,0.000831801
857.701,4.6356e-09,0.000645709
860.96,2.88082e-09,0.000624305
864.219,2.38077e-09,0.000582618
867.478,2.0472e-09,0.000596026
870.737,1.73878e-09,0.000631034
873.996,1.46007e-09,0.00067987
877.255,1.21767e-09,0.000741404
880.514,1.0116e-09,0.000812475
883.773,8.42964e-10,0.000896341
887.032,7.13903e-10,0.0010055
890.291,6.29734e-10,0.00118672
893.55,2.59439e-10,0.00154053
896.809,2.59315e-15,0.00153484
900.068,2.28828e-15,0.00152916
903.327,2.02948e-15,0.0015396
906.586,1.80665e-15,0.00155668
909.845,1.61242e-15,0.00157826
913.104,1.44026e-15,0.001602
916.363,1.28901e-15,0.00162938
919.622,1.05939e-15,0.00174624
922.881,9.38937e-16,0.00180967
926.14,8.61687e-16,0.00183027
929.399,7.90926e-16,0.00185465
932.658,7.2563e-16,0.0018777
935.917,6.67437e-16,0.00190717
939.176,6.1379e-16,0.00193342
942.435,5.64872e-16,0.00196803
945.694,1.37303e-15,0.00201878
948.953,2.30156e-15,0.00210956
952.212,1.35768e-15,0.00232672
955.471,4.18746e-16,0.00259128
958.729,2.13234e-16,0.00287215
961.988,1.40506e-16,0.00315122
965.247,9.27698e-17,0.00339099
968.506,6.17778e-17,0.00358751
971.765,3.69987e-17,0.00374654
975.024,2.44516e-17,0.00385689
978.283,1.80459e-17,0.00395294
981.542,1.33103e-17,0.00404519
984.801,9.78408e-18,0.00413366
988.06,7.742220000000001e-18,0.00422203
991.319,8.993310000000001e-18,0.00432249
994.578,5.66904e-18,0.00441723
997.837,3.57452e-18,0.00451196
1001.096,1.9102500000000003e-18,0.00460326
1004.355,1.1728100000000002e-18,0.00466937
1007.614,8.5469e-19,0.00472792
1010.873,6.244820000000001e-19,0.00479378
1014.132,5.61179e-19,0.00487624
1017.391,3.5353000000000003e-19,0.00496277
1020.65,2.22307e-19,0.00504588
1023.909,8.67337e-21,0.0051035
1027.168,6.13621e-20,0.00516204
1030.427,6.14109e-20,0.00525659
1033.686,3.4016199999999994e-20,0.00533936
1036.945,5.3812999999999994e-21,0.00535466
1040.204,2.25089e-20,0.00542762
1043.463,1.0657199999999999e-20,0.00551172
1046.722,5.4387299999999996e-21,0.00559408
1049.981,1.42507e-21,0.00559541
1053.24,7.76191e-21,0.00568277
1056.499,5.49597e-21,0.0057264
1059.758,3.7823399999999995e-21,0.00577976
1063.017,2.41673e-21,0.00583496
1066.276,1.5421399999999999e-21,0.0058925
1069.535,9.82778e-22,0.00595857
1072.794,6.26494e-22,0.00603078
1076.053,3.64611e-22,0.00609493
1079.312,3.88318e-22,0.00613921
1082.571,2.2409499999999997e-22,0.00620035
