Cor A,Value,Error
415.0,4.24849e-07,0.000390043
831.629,6.44373e-07,0.000476021
834.888,6.41701e-07,0.000474328
838.147,6.39493e-07,0.00047538
841.406,6.37912e-07,0.000474986
844.665,6.36931e-07,0.000477214
847.924,6.36645e-07,0.00048057
851.183,5.8061e-07,0.000354959
854.442,4.53384e-07,0.000362204
857.701,3.44207e-07,0.000403803
860.96,2.87998e-07,0.000411237
864.219,2.41913e-07,0.000415996
867.478,2.00792e-07,0.000444156
870.737,1.65165e-07,0.000482308
873.996,1.35118e-07,0.0005284
877.255,1.10223e-07,0.000581148
880.514,8.98559e-08,0.000640959
883.773,7.3586e-08,0.00071042
887.032,6.10782e-08,0.000795284
890.291,5.19411e-08,0.000913796
893.55,4.71946e-08,0.00102856
896.809,4.52097e-08,0.0010099
900.068,4.33716e-08,0.00100888
903.327,4.16746e-08,0.00101253
906.586,4.00865e-08,0.00101772
909.845,3.85672e-08,0.00102464
913.104,3.7127e-08,0.00103289
916.363,3.57442e-08,0.00104291
919.622,3.44241e-08,0.00104868
922.881,3.32116e-08,0.00104946
926.14,3.2058e-08,0.00105262
929.399,3.09462e-08,0.00105659
932.658,2.98585e-08,0.00106132
935.917,2.87934e-08,0.00106672
939.176,2.77639e-08,0.00107315
942.435,2.6749e-08,0.00108054
945.694,2.54959e-08,0.00108143
948.953,2.03598e-08,0.00106832
952.212,1.45979e-08,0.00107758
955.471,1.12691e-08,0.00108457
958.729,6.99827e-09,0.0010977
961.988,3.38457e-09,0.00114951
965.247,1.5385e-09,0.00123626
968.506,7.00174e-10,0.00137982
971.765,3.34764e-10,0.00160221
975.024,1.72795e-10,0.00190153
978.283,9.68915e-11,0.00224111
981.542,5.84825e-11,0.00257161
984.801,3.73842e-11,0.00286597
988.06,2.48792e-11,0.003118
991.319,1.6289e-11,0.00334147
994.578,1.1284e-11,0.00350521
997.837,7.91916e-12,0.00363838
1001.096,5.53926e-12,0.00375345
1004.355,3.82382e-12,0.00386334
1007.614,2.60974e-12,0.00396238
1010.873,1.76467e-12,0.00405811
1014.132,1.18614e-12,0.0041476
1017.391,7.94846e-13,0.0042307
1020.65,5.30497e-13,0.00431161
1023.909,3.953e-13,0.0043764
1027.168,2.57883e-13,0.00446342
1030.427,1.64117e-13,0.00456054
1033.686,1.11865e-13,0.00465248
1036.945,7.66261e-14,0.00474474
1040.204,5.14057e-14,0.00483376
1043.463,3.74116e-14,0.00490512
1046.722,2.76548e-14,0.00498075
1049.981,2.00614e-14,0.00506485
1053.24,1.32276e-14,0.00515986
1056.499,9.4037e-15,0.00523617
1059.758,6.93941e-15,0.00529473
1063.017,5.04496e-15,0.00534163
1066.276,3.59556e-15,0.00538827
1069.535,2.52851e-15,0.00543139
1072.794,1.77162e-15,0.00547792
1076.053,1.23746e-15,0.00552071
1079.312,7.51554e-16,0.00556058
1082.571,3.92396e-16,0.00559593
