Cor A,Value,Error
415.0,2.38167e-07,0.000460999
831.629,3.80068e-07,0.000651969
834.888,3.81208e-07,0.000653231
838.147,3.82365e-07,0.000656764
841.406,3.83569e-07,0.000676607
844.665,3.84873e-07,0.000666043
847.924,3.86637e-07,0.000670972
851.183,3.5577e-07,0.000408829
854.442,2.41327e-07,0.000460707
857.701,1.85425e-07,0.000482756
860.96,1.49316e-07,0.00050823
864.219,1.25341e-07,0.00051119
867.478,1.04575e-07,0.000534371
870.737,8.72134e-08,0.000565667
873.996,7.28482e-08,0.000602136
877.255,6.10479e-08,0.000643537
880.514,5.12836e-08,0.000689448
883.773,4.33156e-08,0.000739277
887.032,3.68316e-08,0.0007937
890.291,3.14942e-08,0.000853148
893.55,2.64583e-08,0.000833862
896.809,2.25705e-08,0.000794952
900.068,1.99575e-08,0.000815669
903.327,1.77525e-08,0.000841165
906.586,1.58224e-08,0.000868792
909.845,1.41417e-08,0.00089718
913.104,1.26659e-08,0.000926379
916.363,1.13966e-08,0.000956847
919.622,1.03924e-08,0.000986668
922.881,9.63487e-09,0.00100133
926.14,8.94061e-09,0.00101912
929.399,8.30862e-09,0.00103812
932.658,7.7322e-09,0.00105854
935.917,7.21418e-09,0.00107791
939.176,6.74179e-09,0.00109768
942.435,6.32413e-09,0.00111845
945.694,5.87292e-09,0.00110643
948.953,4.67728e-09,0.00107385
952.212,4.65104e-09,0.00111212
955.471,6.25509e-09,0.00115424
958.729,6.27846e-09,0.00113146
961.988,5.11492e-09,0.00112883
965.247,3.68905e-09,0.00113245
968.506,2.52005e-09,0.00114191
971.765,1.68897e-09,0.00115682
975.024,1.12847e-09,0.0011766
978.283,7.58176e-10,0.00120089
981.542,5.14188e-10,0.00122888
984.801,3.51897e-10,0.00125914
988.06,2.42409e-10,0.00129063
991.319,1.55203e-10,0.00132881
994.578,9.8924e-11,0.00137532
997.837,6.35007e-11,0.00142937
1001.096,4.09075e-11,0.00149027
1004.355,2.61864e-11,0.00155788
1007.614,1.68346e-11,0.00162823
1010.873,1.08836e-11,0.0016998
1014.132,7.12421e-12,0.00177058
1017.391,4.73865e-12,0.00184229
1020.65,3.16121e-12,0.00191976
1023.909,2.37651e-12,0.00198301
1027.168,1.77395e-12,0.00202605
1030.427,1.33806e-12,0.0020505
1033.686,1.00414e-12,0.00207276
1036.945,7.23396e-13,0.0020951
1040.204,5.10949e-13,0.00211764
1043.463,4.03803e-13,0.00213044
1046.722,3.2114e-13,0.00214029
1049.981,2.42307e-13,0.00214655
1053.24,1.66272e-13,0.00215328
1056.499,9.81917e-14,0.00217296
1059.758,5.89312e-14,0.00221342
1063.017,3.56813e-14,0.00227332
1066.276,2.17659e-14,0.00234884
1069.535,1.33505e-14,0.00243555
1072.794,8.20699e-15,0.00252557
1076.053,5.10746e-15,0.00259253
1079.312,2.6155e-15,0.00262044
1082.571,1.1694e-15,0.002628
