Cor A,Value,Error
415.0,4.70531e-10,0.000476522
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,2.32304e-08,0.000292253
854.442,3.93715e-08,0.00038084
857.701,3.76094e-08,0.000451559
860.96,2.59196e-08,0.000444662
864.219,2.094e-08,0.000448034
867.478,1.72623e-08,0.000479539
870.737,1.41681e-08,0.000521178
873.996,1.1574e-08,0.000570567
877.255,9.42893e-09,0.000627947
880.514,7.67162e-09,0.000692746
883.773,6.25933e-09,0.000767095
887.032,5.17571e-09,0.000857775
890.291,4.41789e-09,0.00099423
893.55,1.80471e-09,0.00122928
896.809,7.90526e-11,0.00135496
900.068,7.0757e-11,0.00135012
903.327,6.36466e-11,0.00135421
906.586,5.74825e-11,0.001362
909.845,5.20443e-11,0.00137121
913.104,4.72143e-11,0.00138159
916.363,4.29416e-11,0.00139386
919.622,3.52535e-11,0.00141336
922.881,3.14925e-11,0.00142693
926.14,2.93288e-11,0.00143218
929.399,2.73275e-11,0.00143925
932.658,2.54607e-11,0.00144517
935.917,2.37544e-11,0.00145436
939.176,2.21693e-11,0.00146178
942.435,2.07072e-11,0.00147294
945.694,5.15874e-11,0.00146691
948.953,9.16016e-11,0.00147584
952.212,5.87404e-11,0.00152268
955.471,1.84414e-10,0.00124038
958.729,1.10751e-10,0.00139507
961.988,5.64292e-11,0.00171044
965.247,3.14111e-11,0.00207021
968.506,1.88467e-11,0.0024249
971.765,1.23396e-11,0.00274169
975.024,8.139e-12,0.00301435
978.283,5.34743e-12,0.00324982
981.542,3.57726e-12,0.00344718
984.801,2.42388e-12,0.00361444
988.06,1.62966e-12,0.00375966
991.319,8.33411e-13,0.00391923
994.578,6.04521e-13,0.00399098
997.837,4.31787e-13,0.00406745
1001.096,3.3694e-13,0.00413577
1004.355,2.3762e-13,0.00422758
1007.614,1.53713e-13,0.00433016
1010.873,9.86124e-14,0.00443037
1014.132,5.35704e-14,0.00454471
1017.391,3.84017e-14,0.00459809
1020.65,2.69066e-14,0.00466153
1023.909,2.96008e-14,0.00470488
1027.168,1.59168e-14,0.00483893
1030.427,1.00123e-14,0.00492593
1033.686,7.73265e-15,0.00498661
1036.945,6.77208e-15,0.00504142
1040.204,3.27778e-15,0.0051605
1043.463,2.76158e-15,0.0051993
1046.722,2.14377e-15,0.00526271
1049.981,1.74168e-15,0.00532328
1053.24,7.65888e-16,0.00543371
1056.499,4.88158e-16,0.00549007
1059.758,3.08499e-16,0.00554622
1063.017,2.10193e-16,0.00558556
1066.276,1.42641e-16,0.0056265
1069.535,9.65148e-17,0.00567055
1072.794,6.54952e-17,0.00571753
1076.053,4.97826e-17,0.00575071
1079.312,1.07703e-17,0.0060527
1082.571,6.1872600000000005e-18,0.00611237
