Cells,Value,Error
3.43,8.46874e-05,0.001
10.32,1.37009e-05,0.0024
17.15,3.27231e-06,0.0041
23.95,9.36988e-07,0.0058
30.8,3.04992e-07,0.0075
41.85,6.22599e-08,0.0114
46.85,2.59508e-08,0.0132
53.8,8.77199e-09,0.0169
60.55,3.26999e-09,0.0201
67.4,1.2046e-09,0.026
74.4,4.08784e-10,0.0298
81.1,1.54117e-10,0.0346
87.75,5.53935e-11,0.0408
92.15,2.77587e-11,0.0436
