Cells,Value,Error
3.43,0.000319576,0.0012
10.32,6.47308e-05,0.0025
17.15,1.75894e-05,0.0039
23.95,5.43991e-06,0.0052
30.8,1.8811e-06,0.0065
41.85,4.07019e-07,0.0095
46.85,1.73801e-07,0.0106
53.8,6.00406e-08,0.0133
60.55,2.25284e-08,0.0153
67.4,8.33087e-09,0.0196
74.4,2.90841e-09,0.0223
81.1,1.09812e-09,0.0259
87.75,4.03511e-10,0.0301
92.15,2.10975e-10,0.0312
