Cells,Value,Error
3.43,0.000336175,0.0009
10.32,5.2087e-05,0.0024
17.15,1.20768e-05,0.0041
23.95,3.37009e-06,0.006
30.8,1.07496e-06,0.0079
41.85,2.11349e-07,0.0121
46.85,8.82498e-08,0.0141
53.8,2.94137e-08,0.0182
60.55,1.08758e-08,0.0218
67.4,3.97996e-09,0.0283
74.4,1.33704e-09,0.0327
81.1,5.00426e-10,0.0381
87.75,1.78764e-10,0.0451
92.15,8.90031e-11,0.0482
