Cells,Value,Error
3.43,0.000200793,0.0016
10.32,5.29478e-05,0.0026
17.15,1.61765e-05,0.0035
23.95,5.29537e-06,0.0044
30.8,1.86314e-06,0.0053
41.85,3.81127e-07,0.0079
46.85,1.8857e-07,0.0083
53.8,6.3651e-08,0.0101
60.55,2.32995e-08,0.0113
67.4,8.78208e-09,0.0143
74.4,3.1309e-09,0.0161
81.1,1.13483e-09,0.0187
87.75,4.63515e-10,0.0199
92.15,2.79704e-10,0.0193
