Cells,Value,Error
510,8.50e-05,3.5
511,1.47e-05,3.5
512,3.60e-06,4
513,1.07e-06,4
514,3.44e-07,4
515,7.06e-08,5
516,2.94e-08,5
517,1.09e-08,6
519,3.71e-09,7
520,4.72e-10,10
521,2.13e-10,15
