Cells,Energy,Value,Error
21.0,0.1,4.61695e+16,0.0055
21.0,20.0,6.53448e+16,0.0055
21.0,total,1.11514e+17,0.0054
86.0,0.1,6614270000000000.0,0.0055
86.0,20.0,9475020000000000.0,0.005
86.0,total,1.60893e+16,0.0049
