Cells,Energy,Value,Error
2.0,1.00001e-07,30567.3,0.014
2.0,4.13994e-07,85900.5,0.0116
2.0,5.31579e-07,23178.1,0.0139
2.0,6.8256e-07,25987.8,0.0136
2.0,8.76425e-07,28669.8,0.0132
2.0,1.12535e-06,31229.5,0.0129
2.0,1.44498e-06,33662.0,0.0127
2.0,1.85539e-06,36605.3,0.0124
2.0,2.38237e-06,38526.2,0.0123
2.0,3.05902e-06,40486.8,0.0122
2.0,3.92786e-06,41615.6,0.0122
2.0,5.04348e-06,43416.8,0.0121
2.0,6.47595e-06,44933.8,0.012
2.0,8.31529e-06,46086.4,0.0119
2.0,1.0677e-05,46612.6,0.0119
2.0,1.37096e-05,47261.1,0.0119
2.0,1.76035e-05,48359.7,0.0119
2.0,2.26033e-05,48138.3,0.012
2.0,2.90232e-05,48094.3,0.0121
2.0,3.72665e-05,46941.4,0.0122
2.0,4.78512e-05,44337.5,0.0121
2.0,6.14421e-05,51070.3,0.0119
2.0,7.88932e-05,51087.5,0.012
2.0,0.000101301,50668.3,0.012
2.0,0.000130073,49698.0,0.012
2.0,0.000167017,49754.9,0.0122
2.0,0.000214454,51579.5,0.012
2.0,0.000275364,55599.1,0.0118
2.0,0.000353575,38371.5,0.0121
2.0,0.000453999,42979.1,0.0124
2.0,0.000582947,49224.2,0.0124
2.0,0.000748518,54362.8,0.0121
2.0,0.000961117,57728.4,0.0121
2.0,0.0012341,53769.3,0.0122
2.0,0.00158461,64605.6,0.012
2.0,0.00203468,67007.7,0.0118
2.0,0.00224867,14255.4,0.0133
2.0,0.00248517,17241.6,0.0133
2.0,0.00261259,6606.64,0.0151
2.0,0.00274654,8168.93,0.0151
2.0,0.00303539,23107.3,0.0134
2.0,0.00335463,25068.8,0.0132
2.0,0.00370744,25619.5,0.0131
2.0,0.00430742,31665.5,0.0127
2.0,0.00553084,53124.2,0.0122
2.0,0.00710174,54022.9,0.0122
2.0,0.00911882,40419.0,0.0124
2.0,0.0105946,32678.6,0.0131
2.0,0.0117088,23971.4,0.0136
2.0,0.0150344,57293.2,0.0124
2.0,0.0193045,50556.7,0.0127
2.0,0.0218749,34472.0,0.0136
2.0,0.0235786,25579.1,0.0146
2.0,0.0241755,10528.9,0.0182
2.0,0.0247875,13409.3,0.0172
2.0,0.0260584,17096.1,0.015
2.0,0.0270001,8774.08,0.0166
2.0,0.0285011,4104.69,0.0162
2.0,0.0318278,14743.9,0.0148
2.0,0.0343067,15608.8,0.0154
2.0,0.0408677,40994.6,0.0136
2.0,0.0463092,35294.0,0.014
2.0,0.0524752,36240.7,0.014
2.0,0.0565622,17321.2,0.0155
2.0,0.0673795,49756.1,0.0136
2.0,0.0720245,23650.8,0.0154
2.0,0.0794987,26667.8,0.015
2.0,0.0825034,13468.8,0.0175
2.0,0.086517,8504.77,0.0177
2.0,0.0980365,33572.7,0.0144
2.0,0.11109,32823.2,0.0147
2.0,0.116786,16492.9,0.0172
2.0,0.122773,19392.6,0.0166
2.0,0.129068,19064.6,0.017
2.0,0.135686,21382.8,0.0164
2.0,0.142642,12488.4,0.0174
2.0,0.149956,10767.9,0.018
2.0,0.157644,14990.4,0.0174
2.0,0.165727,15131.4,0.0175
2.0,0.174224,14175.8,0.0179
2.0,0.183156,17731.2,0.0173
2.0,0.192547,12457.8,0.0185
2.0,0.202419,11628.1,0.0184
2.0,0.212797,13723.7,0.0181
2.0,0.223708,14473.7,0.0183
2.0,0.235177,14818.3,0.0184
2.0,0.247235,14423.5,0.0186
2.0,0.273237,33394.5,0.0163
2.0,0.287246,12841.6,0.0194
2.0,0.294518,6876.93,0.0233
2.0,0.297211,3041.65,0.0332
2.0,0.298491,1381.07,0.0464
2.0,0.301974,4042.77,0.0292
2.0,0.333733,26632.9,0.0177
2.0,0.368832,25412.5,0.0183
2.0,0.387742,11350.1,0.0216
2.0,0.407622,8418.47,0.0228
2.0,0.450492,16112.8,0.0201
2.0,0.497871,19479.4,0.0201
2.0,0.523397,9727.74,0.0239
2.0,0.550232,9080.19,0.0241
2.0,0.578443,9936.42,0.0239
2.0,0.608101,9949.64,0.0254
2.0,0.639279,8023.37,0.0273
2.0,0.672055,7190.41,0.0278
2.0,0.706512,6104.58,0.0301
2.0,0.742736,5319.84,0.0315
2.0,0.780817,4110.82,0.0339
2.0,0.82085,3893.25,0.0349
2.0,0.862936,3373.45,0.0374
2.0,0.90718,2768.82,0.0394
2.0,0.961672,3345.0,0.0405
2.0,1.00259,1636.27,0.0481
2.0,1.10803,4281.42,0.0371
2.0,1.16484,2099.88,0.0472
2.0,1.22456,2130.33,0.0491
2.0,1.28735,1719.55,0.0508
2.0,1.35335,1653.14,0.0504
2.0,1.42274,1692.23,0.0537
2.0,1.49569,1367.63,0.0583
2.0,1.57237,1211.74,0.0603
2.0,1.65299,1195.05,0.0661
2.0,1.73774,1200.67,0.0608
2.0,1.82684,1098.31,0.0634
2.0,1.9205,912.648,0.0722
2.0,2.01897,843.689,0.0746
2.0,2.12248,727.529,0.0748
2.0,2.2313,667.195,0.0771
2.0,2.30693,396.821,0.0933
2.0,2.3457,201.045,0.1255
2.0,2.36533,142.704,0.1594
2.0,2.38513,115.473,0.1536
2.0,2.46597,383.704,0.0958
2.0,2.5924,510.9,0.088
2.0,2.72532,490.321,0.0872
2.0,2.86505,543.659,0.0893
2.0,3.01194,427.545,0.0953
2.0,3.16637,494.842,0.0915
2.0,3.32871,409.847,0.1005
2.0,3.67879,573.612,0.0842
2.0,4.0657,604.445,0.0844
2.0,4.49329,532.584,0.0923
2.0,4.72367,249.779,0.1152
2.0,4.96585,264.875,0.1263
2.0,5.22046,193.506,0.1366
2.0,5.48812,273.714,0.1232
2.0,5.7695,256.263,0.1367
2.0,6.06531,206.66,0.1494
2.0,6.37628,218.382,0.135
2.0,6.59241,152.955,0.1772
2.0,6.7032,86.8544,0.2352
2.0,7.04688,223.51,0.1346
2.0,7.40818,258.034,0.1377
2.0,7.78801,177.517,0.1537
2.0,8.18731,275.414,0.1329
2.0,8.60708,282.562,0.1442
2.0,9.04837,261.772,0.1407
2.0,9.51229,318.134,0.1303
