Cells,Energy,Value,Error
42.0,total,159811000000000.0,0.0007
43.0,0.1,3443970000000.0,0.0011
43.0,1.0,118423000000000.0,0.0006
43.0,5.0,51219000000000.0,0.0008
43.0,10.0,19552700000000.0,0.0011
43.0,20.0,95777200000.0,0.0151
43.0,total,192734000000000.0,0.0006
44.0,0.1,10324800000000.0,0.002
44.0,1.0,148465000000000.0,0.0007
44.0,5.0,63332600000000.0,0.001
44.0,10.0,25288500000000.0,0.0014
44.0,20.0,147032000000.0,0.0198
44.0,total,247558000000000.0,0.0006
45.0,0.1,6070010000000.0,0.0012
45.0,1.0,160632000000000.0,0.0006
45.0,5.0,71855000000000.0,0.0008
45.0,10.0,29357600000000.0,0.0012
45.0,20.0,156208000000.0,0.0162
45.0,total,268070000000000.0,0.0006
46.0,0.1,19061800000000.0,0.0019
46.0,1.0,179987000000000.0,0.0007
46.0,5.0,77678800000000.0,0.001
46.0,10.0,31766600000000.0,0.0016
46.0,20.0,214457000000.0,0.0211
46.0,total,308709000000000.0,0.0007
47.0,0.1,10389400000000.0,0.0022
47.0,1.0,184117000000000.0,0.0008
47.0,5.0,81409000000000.0,0.0013
47.0,10.0,33814900000000.0,0.002
47.0,20.0,204187000000.0,0.0258
47.0,total,309934000000000.0,0.0007
48.0,0.1,5952100000000.0,0.0017
48.0,1.0,187760000000000.0,0.0007
48.0,5.0,81927400000000.0,0.001
48.0,10.0,34703700000000.0,0.0015
48.0,20.0,181548000000.0,0.0189
48.0,total,310525000000000.0,0.0006
49.0,0.1,13325800000000.0,0.0027
49.0,1.0,196340000000000.0,0.0007
49.0,5.0,78470500000000.0,0.0011
49.0,10.0,32783000000000.0,0.0017
49.0,20.0,174338000000.0,0.0201
49.0,total,321093000000000.0,0.0006
53.0,0.1,15774100000000.0,0.002
53.0,1.0,216246000000000.0,0.0006
53.0,5.0,93593900000000.0,0.0009
53.0,10.0,38228000000000.0,0.0014
53.0,20.0,225030000000.0,0.0175
53.0,total,364067000000000.0,0.0005
54.0,0.1,6783710000000.0,0.0011
54.0,1.0,214665000000000.0,0.0005
54.0,5.0,100748000000000.0,0.0007
54.0,10.0,40598500000000.0,0.0011
54.0,20.0,242757000000.0,0.0135
54.0,total,363038000000000.0,0.0004
55.0,0.1,12059000000000.0,0.0014
55.0,1.0,215127000000000.0,0.0006
55.0,5.0,101054000000000.0,0.0008
55.0,10.0,40394900000000.0,0.0012
55.0,20.0,285936000000.0,0.0157
55.0,total,368921000000000.0,0.0005
56.0,0.1,22374300000000.0,0.0012
56.0,1.0,213386000000000.0,0.0005
56.0,5.0,96964000000000.0,0.0007
56.0,10.0,38799500000000.0,0.001
56.0,20.0,315215000000.0,0.0125
56.0,total,371839000000000.0,0.0004
57.0,0.1,7379150000000.0,0.0007
57.0,1.0,198059000000000.0,0.0004
57.0,5.0,92717100000000.0,0.0005
57.0,10.0,36459200000000.0,0.0007
57.0,20.0,228824000000.0,0.0091
57.0,total,334844000000000.0,0.0003
58.0,0.1,12924200000000.0,0.0012
58.0,1.0,187185000000000.0,0.0004
58.0,5.0,82476600000000.0,0.0005
58.0,10.0,31886500000000.0,0.0008
58.0,20.0,213017000000.0,0.011
58.0,total,314685000000000.0,0.0004
59.0,0.1,4477400000000.0,0.0006
59.0,1.0,154755000000000.0,0.0003
59.0,5.0,68780500000000.0,0.0004
59.0,10.0,25296500000000.0,0.0006
59.0,20.0,141503000000.0,0.0082
59.0,total,253451000000000.0,0.0003
60.0,0.1,11487900000000.0,0.0009
60.0,1.0,129947000000000.0,0.0004
60.0,5.0,53681400000000.0,0.0005
60.0,10.0,19316500000000.0,0.0008
60.0,20.0,120771000000.0,0.0106
60.0,total,214553000000000.0,0.0004
61.0,0.1,2140780000000.0,0.0005
61.0,1.0,81962800000000.0,0.0003
61.0,5.0,34455200000000.0,0.0004
61.0,10.0,11667400000000.0,0.0006
61.0,20.0,58264300000.0,0.0079
61.0,total,130284000000000.0,0.0003
62.0,0.1,4798380000000.0,0.001
62.0,1.0,54834700000000.0,0.0005
62.0,5.0,22198200000000.0,0.0006
62.0,10.0,7648160000000.0,0.0009
62.0,20.0,37464600000.0,0.0131
62.0,total,89516900000000.0,0.0004
63.0,0.1,861483000000.0,0.0005
63.0,1.0,33232000000000.0,0.0004
63.0,5.0,13713400000000.0,0.0005
63.0,10.0,4740650000000.0,0.0007
63.0,20.0,18049200000.0,0.0096
63.0,total,52565600000000.0,0.0004
64.0,0.1,1882340000000.0,0.0012
64.0,1.0,21345900000000.0,0.0006
64.0,5.0,8694770000000.0,0.0007
64.0,10.0,3082750000000.0,0.001
64.0,20.0,11274400000.0,0.0168
64.0,total,35017000000000.0,0.0005
65.0,0.1,290827000000.0,0.0006
65.0,1.0,11389700000000.0,0.0005
65.0,5.0,4654710000000.0,0.0006
65.0,10.0,1651000000000.0,0.0008
65.0,20.0,4920740000.0,0.0118
65.0,total,17991100000000.0,0.0005
66.0,0.1,583900000000.0,0.0015
66.0,1.0,6567160000000.0,0.0007
66.0,5.0,2698400000000.0,0.0009
66.0,10.0,994855000000.0,0.0013
66.0,20.0,2844760000.0,0.0239
66.0,total,10847200000000.0,0.0007
67.0,0.1,122798000000.0,0.0009
67.0,1.0,4472880000000.0,0.0007
67.0,5.0,1847360000000.0,0.0008
67.0,10.0,731928000000.0,0.001
67.0,20.0,1646280000.0,0.0165
67.0,total,7176610000000.0,0.0007
68.0,0.1,286384000000.0,0.0015
68.0,1.0,3134780000000.0,0.0008
68.0,5.0,1279410000000.0,0.001
68.0,10.0,489259000000.0,0.0013
68.0,20.0,1129940000.0,0.0241
68.0,total,5190970000000.0,0.0008
69.0,0.1,37944400000.0,0.0009
69.0,1.0,1502370000000.0,0.0008
69.0,5.0,610093000000.0,0.0009
69.0,10.0,222009000000.0,0.0011
69.0,20.0,510973000.0,0.0183
69.0,total,2372930000000.0,0.0008
71.0,0.1,5892010000.0,0.0014
71.0,1.0,415053000000.0,0.001
71.0,5.0,185786000000.0,0.0011
71.0,10.0,55626200000.0,0.0016
71.0,20.0,149036000.0,0.0246
71.0,total,662506000000.0,0.001
72.0,0.1,8155770000.0,0.0015
72.0,1.0,306963000000.0,0.0012
72.0,5.0,126799000000.0,0.0013
72.0,10.0,54920600000.0,0.0015
72.0,20.0,83796100.0,0.027
72.0,total,496922000000.0,0.0011
73.0,0.1,6248490000.0,0.0016
73.0,1.0,223964000000.0,0.0012
73.0,5.0,90306500000.0,0.0013
73.0,10.0,43180300000.0,0.0016
73.0,20.0,54167800.0,0.0297
73.0,total,363753000000.0,0.0012
74.0,0.1,3761120000.0,0.0016
74.0,1.0,136279000000.0,0.0013
74.0,5.0,54133200000.0,0.0014
74.0,10.0,25561300000.0,0.0016
74.0,20.0,31653600.0,0.0313
74.0,total,219766000000.0,0.0013
75.0,0.1,2058600000.0,0.0019
75.0,1.0,75701800000.0,0.0014
75.0,5.0,29860200000.0,0.0016
75.0,10.0,13593200000.0,0.0019
75.0,20.0,18717300.0,0.0375
75.0,total,121232000000.0,0.0014
76.0,0.1,1086830000.0,0.0019
76.0,1.0,40514300000.0,0.0015
76.0,5.0,16028700000.0,0.0017
76.0,10.0,6984460000.0,0.0021
76.0,20.0,9659950.0,0.0398
76.0,total,64623900000.0,0.0015
77.0,0.1,571842000.0,0.0024
77.0,1.0,21460600000.0,0.0017
77.0,5.0,8564000000.0,0.0019
77.0,10.0,3592910000.0,0.0024
77.0,20.0,4993780.0,0.0479
77.0,total,34194300000.0,0.0017
78.0,0.1,302009000.0,0.0025
78.0,1.0,11390300000.0,0.0019
78.0,5.0,4588130000.0,0.0021
78.0,10.0,1856290000.0,0.0027
78.0,20.0,3126630.0,0.051
78.0,total,18139800000.0,0.0019
79.0,0.1,161833000.0,0.0031
79.0,1.0,6095150000.0,0.0022
79.0,5.0,2471670000.0,0.0024
79.0,10.0,975290000.0,0.0031
79.0,20.0,1513610.0,0.0617
79.0,total,9705460000.0,0.0021
80.0,0.1,86600400.0,0.0032
80.0,1.0,3278840000.0,0.0024
80.0,5.0,1335420000.0,0.0027
80.0,10.0,520172000.0,0.0035
80.0,20.0,763383.0,0.0708
80.0,total,5221800000.0,0.0024
81.0,0.1,45019900.0,0.004
81.0,1.0,1731450000.0,0.0028
81.0,5.0,714575000.0,0.0031
81.0,10.0,268937000.0,0.0041
81.0,20.0,409888.0,0.086
81.0,total,2760400000.0,0.0027
82.0,0.1,9010830.0,0.0042
82.0,1.0,627001000.0,0.0031
82.0,5.0,289283000.0,0.0035
82.0,10.0,90052000.0,0.0049
82.0,20.0,153135.0,0.0918
82.0,total,1015500000.0,0.003
83.0,0.1,7205370.0,0.004
83.0,1.0,122536000.0,0.0039
83.0,5.0,104921000.0,0.0043
83.0,10.0,24907900.0,0.0071
83.0,20.0,46198.8,0.1406
83.0,total,259617000.0,0.0037
85.0,0.1,5939190.0,0.0209
85.0,1.0,123011000.0,0.0064
85.0,5.0,82525700.0,0.0058
85.0,10.0,18439500.0,0.0144
85.0,20.0,31054.3,0.1789
85.0,total,229946000.0,0.0051
86.0,0.1,2029170.0,0.0071
86.0,1.0,128325000.0,0.0044
86.0,5.0,67040300.0,0.0047
86.0,10.0,14858900.0,0.0076
86.0,20.0,38657.7,0.1293
86.0,total,212292000.0,0.0042
87.0,0.1,1492830.0,0.0066
87.0,1.0,92654100.0,0.0047
87.0,5.0,42706800.0,0.0052
87.0,10.0,10695200.0,0.0075
87.0,20.0,26735.7,0.1157
87.0,total,147576000.0,0.0046
88.0,0.1,1062470.0,0.0075
88.0,1.0,63744700.0,0.0052
88.0,5.0,28431700.0,0.0057
88.0,10.0,8479300.0,0.0079
88.0,20.0,14892.0,0.1482
88.0,total,101733000.0,0.0051
89.0,0.1,777226.0,0.0071
89.0,1.0,45372000.0,0.0054
89.0,5.0,19715700.0,0.0058
89.0,10.0,6783600.0,0.0074
89.0,20.0,7305.73,0.1529
89.0,total,72655900.0,0.0053
90.0,0.1,563989.0,0.0077
90.0,1.0,32321900.0,0.0057
90.0,5.0,13873300.0,0.0062
90.0,10.0,5265700.0,0.0077
90.0,20.0,5221.26,0.1761
90.0,total,52030000.0,0.0056
91.0,0.1,401562.0,0.0073
91.0,1.0,23026700.0,0.0058
91.0,5.0,9795640.0,0.0063
91.0,10.0,3977550.0,0.0073
91.0,20.0,3117.88,0.165
91.0,total,37204500.0,0.0057
92.0,0.1,289138.0,0.0079
92.0,1.0,16203900.0,0.006
92.0,5.0,6829130.0,0.0065
92.0,10.0,2961370.0,0.0076
92.0,20.0,2020.53,0.1851
92.0,total,26285600.0,0.0059
93.0,0.1,202954.0,0.0075
93.0,1.0,11287700.0,0.0061
93.0,5.0,4735560.0,0.0065
93.0,10.0,2102180.0,0.0074
93.0,20.0,1254.28,0.1932
93.0,total,18329700.0,0.006
94.0,0.1,140452.0,0.0082
94.0,1.0,7769140.0,0.0063
94.0,5.0,3225480.0,0.0068
94.0,10.0,1474710.0,0.0078
94.0,20.0,885.017,0.1961
94.0,total,12610700.0,0.0062
95.0,0.1,95554.4,0.0078
95.0,1.0,5275190.0,0.0063
95.0,5.0,2200170.0,0.0068
95.0,10.0,1012990.0,0.0077
95.0,20.0,502.916,0.2011
95.0,total,8584400.0,0.0063
96.0,0.1,64088.0,0.0086
96.0,1.0,3526000.0,0.0066
96.0,5.0,1468430.0,0.0072
96.0,10.0,693651.0,0.0081
96.0,20.0,339.424,0.2336
96.0,total,5752510.0,0.0065
97.0,0.1,42234.0,0.0082
97.0,1.0,2327780.0,0.0067
97.0,5.0,967925.0,0.0073
97.0,10.0,464116.0,0.0081
97.0,20.0,268.681,0.2052
97.0,total,3802320.0,0.0067
98.0,0.1,27876.3,0.0091
98.0,1.0,1523370.0,0.0071
98.0,5.0,634197.0,0.0076
98.0,10.0,306673.0,0.0086
98.0,20.0,84.1122,0.278
98.0,total,2492200.0,0.0069
99.0,0.1,18237.4,0.0088
99.0,1.0,991034.0,0.0072
99.0,5.0,411479.0,0.0078
99.0,10.0,199984.0,0.0088
99.0,20.0,68.7968,0.2827
99.0,total,1620800.0,0.0071
100.0,0.1,11577.8,0.0099
100.0,1.0,636454.0,0.0076
100.0,5.0,262641.0,0.0082
100.0,10.0,127856.0,0.0093
100.0,20.0,100.088,0.3075
100.0,total,1038630.0,0.0075
101.0,0.1,7334.93,0.0096
101.0,1.0,400116.0,0.0078
101.0,5.0,166257.0,0.0084
101.0,10.0,81435.5,0.0095
101.0,20.0,42.4006,0.2824
101.0,total,655187.0,0.0077
102.0,0.1,4625.97,0.011
102.0,1.0,251789.0,0.0082
102.0,5.0,103941.0,0.0089
102.0,10.0,51157.8,0.0103
102.0,20.0,23.6416,0.3585
102.0,total,411537.0,0.0081
103.0,0.1,2740.58,0.0108
103.0,1.0,151181.0,0.0085
103.0,5.0,63037.1,0.0093
103.0,10.0,30368.6,0.0107
103.0,20.0,7.15522,0.3084
103.0,total,247334.0,0.0084
104.0,0.1,1558.76,0.0125
104.0,1.0,85998.9,0.0091
104.0,5.0,35730.1,0.0101
104.0,10.0,17217.5,0.0119
104.0,20.0,3.64048,0.4276
104.0,total,140509.0,0.0089
105.0,0.1,683.83,0.0136
105.0,1.0,39603.3,0.0097
105.0,5.0,17289.6,0.011
105.0,10.0,7916.71,0.0132
105.0,20.0,1.87112,0.4484
105.0,total,65495.4,0.0095
